order,temperatur,simulation,sch_method,chain lenght,found_distances
640,75,12,geometric,500,457.34802781774016
641,75,12,geometric,500,457.34802781774016
642,75,12,geometric,500,457.34802781774016
643,75,12,geometric,500,457.34802781774016
644,75,12,geometric,500,457.34312378793254
645,75,12,geometric,500,457.34312378793265
646,75,12,geometric,500,457.34312378793265
647,75,12,geometric,500,457.3431237879326
648,75,12,geometric,500,457.3431237879326
649,75,12,geometric,500,457.3431237879326
650,75,12,geometric,500,457.3480278177403
651,75,12,geometric,500,457.34312378793265
652,75,12,geometric,500,457.34312378793265
653,75,12,geometric,500,457.34312378793265
654,75,12,geometric,500,457.34312378793265
655,75,12,geometric,500,457.34312378793265
656,75,12,geometric,500,457.34312378793265
657,75,12,geometric,500,457.34312378793265
658,75,12,geometric,500,457.34312378793265
659,75,12,geometric,500,457.34312378793254
660,75,12,geometric,500,457.34312378793254
661,75,12,geometric,500,457.34312378793254
662,75,12,geometric,500,457.34312378793254
663,75,12,geometric,500,457.34312378793254
664,75,12,geometric,500,457.34312378793254
665,75,12,geometric,500,457.34312378793254
666,75,12,geometric,500,457.34312378793254
667,75,12,geometric,500,457.34802781774016
668,75,12,geometric,500,457.3480278177403
669,75,12,geometric,500,457.3480278177403
670,75,12,geometric,500,457.34802781774016
671,75,12,geometric,500,457.34802781774016
672,75,12,geometric,500,457.34802781774016
673,75,12,geometric,500,457.34802781774016
674,75,12,geometric,500,457.3480278177403
675,75,12,geometric,500,457.34312378793265
676,75,12,geometric,500,457.3480278177403
677,75,12,geometric,500,457.3480278177403
678,75,12,geometric,500,457.3480278177403
679,75,12,geometric,500,457.3480278177403
680,75,12,geometric,500,457.34312378793265
681,75,12,geometric,500,457.34312378793265
682,75,12,geometric,500,457.34312378793265
683,75,12,geometric,500,457.34312378793265
684,75,12,geometric,500,457.34312378793254
685,75,12,geometric,500,457.34312378793254
686,75,12,geometric,500,457.34802781774016
687,75,12,geometric,500,457.34312378793254
688,75,12,geometric,500,457.34312378793254
689,75,12,geometric,500,457.34312378793254
690,75,12,geometric,500,457.34312378793254
691,75,12,geometric,500,457.34312378793254
692,75,12,geometric,500,457.34312378793254
693,75,12,geometric,500,457.34312378793254
694,75,12,geometric,500,457.3480278177402
695,75,12,geometric,500,457.3480278177402
696,75,12,geometric,500,457.3480278177402
697,75,12,geometric,500,457.34802781774016
698,75,12,geometric,500,457.34802781774016
699,75,12,geometric,500,457.34312378793254
700,75,12,geometric,500,457.34802781774016
701,75,12,geometric,500,457.34802781774016
702,75,12,geometric,500,457.3480278177403
703,75,12,geometric,500,457.3480278177403
704,75,12,geometric,500,457.34312378793254
705,75,12,geometric,500,457.34312378793254
706,75,12,geometric,500,457.34312378793254
707,75,12,geometric,500,457.34312378793254
708,75,12,geometric,500,457.34312378793254
709,75,12,geometric,500,457.34312378793254
710,75,12,geometric,500,457.34802781774016
711,75,12,geometric,500,457.34802781774016
712,75,12,geometric,500,457.34802781774016
713,75,12,geometric,500,457.34802781774016
714,75,12,geometric,500,457.3480278177402
715,75,12,geometric,500,457.3480278177402
716,75,12,geometric,500,457.3480278177402
717,75,12,geometric,500,457.3480278177402
718,75,12,geometric,500,457.3480278177402
719,75,12,geometric,500,457.3480278177402
720,75,12,geometric,500,457.34802781774016
721,75,12,geometric,500,457.34802781774016
722,75,12,geometric,500,457.34802781774016
723,75,12,geometric,500,457.3480278177403
724,75,12,geometric,500,457.3480278177403
725,75,12,geometric,500,457.3480278177403
726,75,12,geometric,500,457.3480278177403
727,75,12,geometric,500,457.34312378793265
728,75,12,geometric,500,457.34312378793265
729,75,12,geometric,500,457.34312378793265
730,75,12,geometric,500,457.34312378793265
731,75,12,geometric,500,457.34312378793265
732,75,12,geometric,500,457.34312378793265
733,75,12,geometric,500,457.34312378793265
734,75,12,geometric,500,457.34312378793265
735,75,12,geometric,500,457.34312378793265
736,75,12,geometric,500,457.34312378793265
737,75,12,geometric,500,457.34312378793265
738,75,12,geometric,500,457.34312378793265
739,75,12,geometric,500,457.34312378793265
740,75,12,geometric,500,457.34312378793265
741,75,12,geometric,500,457.3480278177403
742,75,12,geometric,500,457.3480278177403
743,75,12,geometric,500,457.3480278177403
744,75,12,geometric,500,457.3480278177403
745,75,12,geometric,500,457.3480278177403
746,75,12,geometric,500,457.3480278177403
747,75,12,geometric,500,457.3480278177403
748,75,12,geometric,500,457.3480278177403
749,75,12,geometric,500,457.34802781774016
750,75,12,geometric,500,457.3480278177403
751,75,12,geometric,500,457.3480278177403
752,75,12,geometric,500,457.3480278177403
753,75,12,geometric,500,457.3480278177403
754,75,12,geometric,500,457.3480278177403
755,75,12,geometric,500,457.3480278177403
756,75,12,geometric,500,457.3480278177403
757,75,12,geometric,500,457.3480278177403
758,75,12,geometric,500,457.34802781774016
759,75,12,geometric,500,457.34802781774016
760,75,12,geometric,500,457.34802781774016
761,75,12,geometric,500,457.34802781774016
762,75,12,geometric,500,457.34802781774016
763,75,12,geometric,500,457.34802781774016
764,75,12,geometric,500,457.34802781774016
765,75,12,geometric,500,457.34802781774016
766,75,12,geometric,500,457.34802781774016
767,75,12,geometric,500,457.34802781774016
768,75,12,geometric,500,457.34802781774016
769,75,12,geometric,500,457.34802781774016
770,75,12,geometric,500,457.34802781774016
771,75,12,geometric,500,457.34802781774016
772,75,12,geometric,500,457.34802781774016
773,75,12,geometric,500,457.3480278177403
774,75,12,geometric,500,457.3480278177403
775,75,12,geometric,500,457.3480278177403
776,75,12,geometric,500,457.34802781774016
777,75,12,geometric,500,457.3480278177403
778,75,12,geometric,500,457.34802781774016
779,75,12,geometric,500,457.34802781774016
780,75,12,geometric,500,457.34802781774016
781,75,12,geometric,500,457.34802781774016
782,75,12,geometric,500,457.34802781774016
783,75,12,geometric,500,457.34802781774016
784,75,12,geometric,500,457.34802781774016
785,75,12,geometric,500,457.34802781774016
786,75,12,geometric,500,457.34802781774016
787,75,12,geometric,500,457.34802781774016
788,75,12,geometric,500,457.3431237879326
789,75,12,geometric,500,457.3431237879326
790,75,12,geometric,500,457.3431237879326
791,75,12,geometric,500,457.3431237879326
792,75,12,geometric,500,457.3480278177402
793,75,12,geometric,500,457.3480278177402
794,75,12,geometric,500,457.3431237879326
795,75,12,geometric,500,457.3431237879326
796,75,12,geometric,500,457.3480278177402
797,75,12,geometric,500,457.34802781774016
798,75,12,geometric,500,457.34802781774016
799,75,12,geometric,500,457.34802781774016
800,75,12,geometric,500,457.34802781774016
801,75,12,geometric,500,457.34312378793254
802,75,12,geometric,500,457.34312378793254
803,75,12,geometric,500,457.34802781774016
804,75,12,geometric,500,457.34802781774016
805,75,12,geometric,500,457.34312378793254
806,75,12,geometric,500,457.34312378793254
807,75,12,geometric,500,457.34802781774016
808,75,12,geometric,500,457.34802781774016
809,75,12,geometric,500,457.34802781774016
810,75,12,geometric,500,457.3480278177403
811,75,12,geometric,500,457.3480278177403
812,75,12,geometric,500,457.3480278177403
813,75,12,geometric,500,457.3480278177403
814,75,12,geometric,500,457.3480278177403
815,75,12,geometric,500,457.34312378793265
816,75,12,geometric,500,457.34312378793265
817,75,12,geometric,500,457.34312378793265
818,75,12,geometric,500,457.34312378793265
819,75,12,geometric,500,457.34312378793254
820,75,12,geometric,500,457.3431237879326
821,75,12,geometric,500,457.3431237879326
822,75,12,geometric,500,457.3431237879326
823,75,12,geometric,500,457.3431237879326
824,75,12,geometric,500,457.3480278177402
825,75,12,geometric,500,457.3480278177402
826,75,12,geometric,500,457.3480278177402
827,75,12,geometric,500,457.34802781774016
828,75,12,geometric,500,457.34312378793254
829,75,12,geometric,500,457.3431237879326
830,75,12,geometric,500,457.3431237879326
831,75,12,geometric,500,457.3431237879326
832,75,12,geometric,500,457.3431237879326
833,75,12,geometric,500,457.3480278177402
834,75,12,geometric,500,457.3480278177402
835,75,12,geometric,500,457.3480278177402
836,75,12,geometric,500,457.3480278177402
837,75,12,geometric,500,457.34312378793254
838,75,12,geometric,500,457.34312378793254
839,75,12,geometric,500,457.34312378793254
840,75,12,geometric,500,457.3480278177402
841,75,12,geometric,500,457.3431237879326
842,75,12,geometric,500,457.34312378793254
843,75,12,geometric,500,457.34312378793254
844,75,12,geometric,500,457.3480278177402
845,75,12,geometric,500,457.3431237879326
846,75,12,geometric,500,457.3431237879326
847,75,12,geometric,500,457.34312378793254
848,75,12,geometric,500,457.34312378793254
849,75,12,geometric,500,457.34312378793254
850,75,12,geometric,500,457.3431237879326
851,75,12,geometric,500,457.34312378793254
852,75,12,geometric,500,457.3480278177402
853,75,12,geometric,500,457.3480278177402
854,75,12,geometric,500,457.3480278177402
855,75,12,geometric,500,457.3480278177402
856,75,12,geometric,500,457.3480278177402
857,75,12,geometric,500,457.3480278177402
858,75,12,geometric,500,457.34312378793254
859,75,12,geometric,500,457.34312378793254
860,75,12,geometric,500,457.34312378793254
861,75,12,geometric,500,457.3480278177402
862,75,12,geometric,500,457.34312378793254
863,75,12,geometric,500,457.34312378793254
864,75,12,geometric,500,457.34312378793254
865,75,12,geometric,500,457.34312378793254
866,75,12,geometric,500,457.34312378793254
867,75,12,geometric,500,457.34312378793254
868,75,12,geometric,500,457.34312378793254
869,75,12,geometric,500,457.34312378793254
870,75,12,geometric,500,457.3480278177402
871,75,12,geometric,500,457.3480278177402
872,75,12,geometric,500,457.3480278177402
873,75,12,geometric,500,457.3480278177402
874,75,12,geometric,500,457.3480278177402
875,75,12,geometric,500,457.3480278177402
876,75,12,geometric,500,457.3480278177402
877,75,12,geometric,500,457.3480278177402
878,75,12,geometric,500,457.3480278177402
879,75,12,geometric,500,457.3431237879326
880,75,12,geometric,500,457.3431237879326
881,75,12,geometric,500,457.3431237879326
882,75,12,geometric,500,457.3431237879326
883,75,12,geometric,500,457.3431237879326
884,75,12,geometric,500,457.3431237879326
885,75,12,geometric,500,457.3431237879326
886,75,12,geometric,500,457.3431237879326
887,75,12,geometric,500,457.3431237879326
888,75,12,geometric,500,457.3431237879326
889,75,12,geometric,500,457.3431237879326
890,75,12,geometric,500,457.3480278177402
891,75,12,geometric,500,457.3480278177402
892,75,12,geometric,500,457.3480278177402
893,75,12,geometric,500,457.3480278177402
894,75,12,geometric,500,457.3480278177402
895,75,12,geometric,500,457.3480278177402
896,75,12,geometric,500,457.3480278177402
897,75,12,geometric,500,457.3480278177402
898,75,12,geometric,500,457.3480278177402
899,75,12,geometric,500,457.3480278177402
900,75,12,geometric,500,457.3480278177402
901,75,12,geometric,500,457.3480278177402
902,75,12,geometric,500,457.3480278177402
903,75,12,geometric,500,457.3480278177402
904,75,12,geometric,500,457.34312378793254
905,75,12,geometric,500,457.34312378793254
906,75,12,geometric,500,457.34312378793254
907,75,12,geometric,500,457.34312378793254
908,75,12,geometric,500,457.34312378793254
909,75,12,geometric,500,457.3480278177402
910,75,12,geometric,500,457.3480278177402
911,75,12,geometric,500,457.3480278177402
912,75,12,geometric,500,457.3480278177402
913,75,12,geometric,500,457.3480278177402
914,75,12,geometric,500,457.3480278177402
915,75,12,geometric,500,457.3480278177402
916,75,12,geometric,500,457.3480278177402
917,75,12,geometric,500,457.3480278177402
918,75,12,geometric,500,457.3480278177402
919,75,12,geometric,500,457.34312378793254
920,75,12,geometric,500,457.34312378793254
921,75,12,geometric,500,457.34312378793254
922,75,12,geometric,500,457.34312378793254
923,75,12,geometric,500,457.34312378793254
924,75,12,geometric,500,457.34312378793254
925,75,12,geometric,500,457.34312378793254
926,75,12,geometric,500,457.34312378793254
927,75,12,geometric,500,457.34312378793254
928,75,12,geometric,500,457.3431237879326
929,75,12,geometric,500,457.3480278177402
930,75,12,geometric,500,457.3480278177402
931,75,12,geometric,500,457.3480278177402
932,75,12,geometric,500,457.3480278177401
933,75,12,geometric,500,457.34802781774016
934,75,12,geometric,500,457.34802781774016
935,75,12,geometric,500,457.3480278177401
936,75,12,geometric,500,457.3480278177401
937,75,12,geometric,500,457.3480278177401
938,75,12,geometric,500,457.3480278177401
939,75,12,geometric,500,457.3480278177401
940,75,12,geometric,500,457.3480278177401
941,75,12,geometric,500,457.3480278177401
942,75,12,geometric,500,457.34802781774016
943,75,12,geometric,500,457.34802781774016
944,75,12,geometric,500,457.34802781774016
945,75,12,geometric,500,457.34802781774016
946,75,12,geometric,500,457.3480278177401
947,75,12,geometric,500,457.3480278177401
948,75,12,geometric,500,457.3480278177401
949,75,12,geometric,500,457.3480278177402
950,75,12,geometric,500,457.3480278177402
951,75,12,geometric,500,457.34312378793254
952,75,12,geometric,500,457.34312378793254
953,75,12,geometric,500,457.34312378793254
954,75,12,geometric,500,457.34312378793254
955,75,12,geometric,500,457.34312378793254
956,75,12,geometric,500,457.34312378793254
957,75,12,geometric,500,457.34312378793254
958,75,12,geometric,500,457.34312378793254
959,75,12,geometric,500,457.34312378793254
960,75,12,geometric,500,457.3480278177402
961,75,12,geometric,500,457.34312378793254
962,75,12,geometric,500,457.3480278177402
963,75,12,geometric,500,457.3480278177402
964,75,12,geometric,500,457.3480278177402
965,75,12,geometric,500,457.3431237879326
966,75,12,geometric,500,457.3431237879326
967,75,12,geometric,500,457.3431237879326
968,75,12,geometric,500,457.3431237879326
969,75,12,geometric,500,457.3431237879326
970,75,12,geometric,500,457.3431237879326
971,75,12,geometric,500,457.34312378793254
972,75,12,geometric,500,457.34312378793254
973,75,12,geometric,500,457.34312378793254
974,75,12,geometric,500,457.34312378793265
975,75,12,geometric,500,457.34312378793265
976,75,12,geometric,500,457.34312378793254
977,75,12,geometric,500,457.34312378793254
978,75,12,geometric,500,457.34312378793265
979,75,12,geometric,500,457.3480278177403
980,75,12,geometric,500,457.3480278177403
981,75,12,geometric,500,457.3480278177403
982,75,12,geometric,500,457.3480278177403
983,75,12,geometric,500,457.34312378793265
984,75,12,geometric,500,457.34312378793265
985,75,12,geometric,500,457.3431237879326
986,75,12,geometric,500,457.3480278177402
987,75,12,geometric,500,457.3480278177402
988,75,12,geometric,500,457.3480278177402
989,75,12,geometric,500,457.3480278177402
990,75,12,geometric,500,457.3480278177402
991,75,12,geometric,500,457.3480278177402
992,75,12,geometric,500,457.3431237879326
993,75,12,geometric,500,457.3431237879326
994,75,12,geometric,500,457.3431237879326
995,75,12,geometric,500,457.3431237879326
996,75,12,geometric,500,457.34312378793265
997,75,12,geometric,500,457.34312378793265
998,75,12,geometric,500,457.34312378793265
999,75,12,geometric,500,457.34312378793254
1000,75,12,geometric,500,457.34312378793254
0,75,13,geometric,500,1649.758390274221
1,75,13,geometric,500,1690.3817427348536
2,75,13,geometric,500,1504.8694896773866
3,75,13,geometric,500,1523.8642441971544
4,75,13,geometric,500,1341.5147816280673
5,75,13,geometric,500,1593.3445951368117
6,75,13,geometric,500,1517.8069797683645
7,75,13,geometric,500,1551.5427270059263
8,75,13,geometric,500,1370.457336213942
9,75,13,geometric,500,1493.33836119758
10,75,13,geometric,500,1515.3555374046896
11,75,13,geometric,500,1403.6212223441257
12,75,13,geometric,500,1488.1807156109494
13,75,13,geometric,500,1405.001972150008
14,75,13,geometric,500,1586.574530982342
15,75,13,geometric,500,1464.074859649833
16,75,13,geometric,500,1645.0303720643199
17,75,13,geometric,500,1675.2400920137977
18,75,13,geometric,500,1472.794540700393
19,75,13,geometric,500,1396.8993810952336
20,75,13,geometric,500,1495.4561267843746
21,75,13,geometric,500,1437.7058211119888
22,75,13,geometric,500,1470.8695248628103
23,75,13,geometric,500,1609.8081951016338
24,75,13,geometric,500,1611.4683129984735
25,75,13,geometric,500,1594.931359066504
26,75,13,geometric,500,1451.2769885077585
27,75,13,geometric,500,1443.9548813489648
28,75,13,geometric,500,1671.4509439878268
29,75,13,geometric,500,1425.8221141386991
30,75,13,geometric,500,1490.7066911001773
31,75,13,geometric,500,1516.567491262878
32,75,13,geometric,500,1546.8611687955986
33,75,13,geometric,500,1366.2863376340777
34,75,13,geometric,500,1399.6235973555279
35,75,13,geometric,500,1388.5278688786673
36,75,13,geometric,500,1547.4139042604738
37,75,13,geometric,500,1387.7478122190078
38,75,13,geometric,500,1561.997174046729
39,75,13,geometric,500,1379.4990345854983
40,75,13,geometric,500,1434.9850059757584
41,75,13,geometric,500,1525.8932535714425
42,75,13,geometric,500,1518.771464676586
43,75,13,geometric,500,1383.8106840463884
44,75,13,geometric,500,1559.1267182714682
45,75,13,geometric,500,1499.057508186469
46,75,13,geometric,500,1376.4346675619784
47,75,13,geometric,500,1410.3491024330774
48,75,13,geometric,500,1310.5476498781475
49,75,13,geometric,500,1564.1893875661654
50,75,13,geometric,500,1465.8803387219164
51,75,13,geometric,500,1484.9206642001025
52,75,13,geometric,500,1498.7862649085207
53,75,13,geometric,500,1556.7086287744885
54,75,13,geometric,500,1406.6442984029063
55,75,13,geometric,500,1406.933432128483
56,75,13,geometric,500,1458.2451178169454
57,75,13,geometric,500,1505.6314763385637
58,75,13,geometric,500,1525.1512547256411
59,75,13,geometric,500,1222.2700672853616
60,75,13,geometric,500,1539.8727253203147
61,75,13,geometric,500,1380.7241412454487
62,75,13,geometric,500,1414.1812637247253
63,75,13,geometric,500,1570.1769370042525
64,75,13,geometric,500,1470.168518355686
65,75,13,geometric,500,1575.9350589064954
66,75,13,geometric,500,1638.8295448569147
67,75,13,geometric,500,1626.628375974889
68,75,13,geometric,500,1308.8725990354526
69,75,13,geometric,500,1404.3676040784194
70,75,13,geometric,500,1380.8813309472014
71,75,13,geometric,500,1375.474248009773
72,75,13,geometric,500,1385.9439184566152
73,75,13,geometric,500,1372.2528998732703
74,75,13,geometric,500,1426.0474632002222
75,75,13,geometric,500,1382.5932705288603
76,75,13,geometric,500,1314.4781205701806
77,75,13,geometric,500,1626.4900813538275
78,75,13,geometric,500,1471.1763421359944
79,75,13,geometric,500,1332.932084139245
80,75,13,geometric,500,1448.4458298015395
81,75,13,geometric,500,1277.8009242523494
82,75,13,geometric,500,1326.2889359205483
83,75,13,geometric,500,1527.0879256192356
84,75,13,geometric,500,1448.9704044205266
85,75,13,geometric,500,1476.1341550090035
86,75,13,geometric,500,1391.5412260224941
87,75,13,geometric,500,1306.6735485772629
88,75,13,geometric,500,1409.856399588157
89,75,13,geometric,500,1219.0438154057174
90,75,13,geometric,500,1516.7441803452903
91,75,13,geometric,500,1328.194955356176
92,75,13,geometric,500,1328.563057998896
93,75,13,geometric,500,1420.3288215194916
94,75,13,geometric,500,1331.3969613710237
95,75,13,geometric,500,1370.9039066201628
96,75,13,geometric,500,1261.556148663272
97,75,13,geometric,500,1457.2672584779714
98,75,13,geometric,500,1231.5586244115711
99,75,13,geometric,500,1316.8029014917613
100,75,13,geometric,500,1469.8456049060399
101,75,13,geometric,500,1391.8929156447803
102,75,13,geometric,500,1135.9846562567832
103,75,13,geometric,500,1426.4999992963474
104,75,13,geometric,500,1313.236867077298
105,75,13,geometric,500,1437.819571310535
106,75,13,geometric,500,1355.7567443167577
107,75,13,geometric,500,1380.0317185810197
108,75,13,geometric,500,1485.2229956239016
109,75,13,geometric,500,1366.221674789027
110,75,13,geometric,500,1470.8388035759735
111,75,13,geometric,500,1278.0641893623435
112,75,13,geometric,500,1295.775257750979
113,75,13,geometric,500,1308.3701470394562
114,75,13,geometric,500,1353.1216070283738
115,75,13,geometric,500,1283.9675976712438
116,75,13,geometric,500,1342.8859500791193
117,75,13,geometric,500,1515.9738208387564
118,75,13,geometric,500,1089.1108864342111
119,75,13,geometric,500,1126.6920117768384
120,75,13,geometric,500,1121.1315690121532
121,75,13,geometric,500,1263.469126274219
122,75,13,geometric,500,1269.769874687687
123,75,13,geometric,500,1128.4576507518013
124,75,13,geometric,500,1166.730960366509
125,75,13,geometric,500,1262.1246710238493
126,75,13,geometric,500,1187.2642665336887
127,75,13,geometric,500,1311.5106056654656
128,75,13,geometric,500,1278.5446000791285
129,75,13,geometric,500,1234.6842932433506
130,75,13,geometric,500,1196.8183015926934
131,75,13,geometric,500,1312.7172434642443
132,75,13,geometric,500,1242.5276471710747
133,75,13,geometric,500,1282.832432190595
134,75,13,geometric,500,1080.5478801101267
135,75,13,geometric,500,1270.651500006964
136,75,13,geometric,500,1109.3906785774604
137,75,13,geometric,500,1092.9277208440394
138,75,13,geometric,500,1222.1308296294899
139,75,13,geometric,500,1346.8298083974894
140,75,13,geometric,500,1344.3824458249387
141,75,13,geometric,500,1143.2321021200241
142,75,13,geometric,500,1115.8495392254679
143,75,13,geometric,500,1149.511877286191
144,75,13,geometric,500,1019.6526465882849
145,75,13,geometric,500,1112.7115483771593
146,75,13,geometric,500,1219.2624302007443
147,75,13,geometric,500,1129.401685873531
148,75,13,geometric,500,1210.0735536963984
149,75,13,geometric,500,1181.8230765211367
150,75,13,geometric,500,1215.592188103253
151,75,13,geometric,500,1166.9487734857767
152,75,13,geometric,500,1133.1622045304755
153,75,13,geometric,500,1209.3730484789385
154,75,13,geometric,500,1130.3371480656886
155,75,13,geometric,500,1041.3559250311753
156,75,13,geometric,500,1156.0110338293648
157,75,13,geometric,500,1167.9372420614486
158,75,13,geometric,500,1149.8243527951042
159,75,13,geometric,500,1275.5460583328006
160,75,13,geometric,500,975.7482705704097
161,75,13,geometric,500,1236.8219276404666
162,75,13,geometric,500,1162.6850188345388
163,75,13,geometric,500,1042.85962863597
164,75,13,geometric,500,1140.2161607031073
165,75,13,geometric,500,1146.8866692569243
166,75,13,geometric,500,1144.455186524677
167,75,13,geometric,500,1057.4077918429555
168,75,13,geometric,500,1003.1457918178713
169,75,13,geometric,500,957.4635789489311
170,75,13,geometric,500,960.2608332637578
171,75,13,geometric,500,1005.1019316621346
172,75,13,geometric,500,1087.014960874978
173,75,13,geometric,500,1068.5342040316311
174,75,13,geometric,500,1107.0118670058962
175,75,13,geometric,500,950.9243121946857
176,75,13,geometric,500,1174.4729954756515
177,75,13,geometric,500,1078.9528277788352
178,75,13,geometric,500,1072.6054980569997
179,75,13,geometric,500,1263.2492715888438
180,75,13,geometric,500,1122.6326011213712
181,75,13,geometric,500,1085.5330784637795
182,75,13,geometric,500,952.1828865265038
183,75,13,geometric,500,895.3345480690234
184,75,13,geometric,500,977.8350315187572
185,75,13,geometric,500,1240.6006395756053
186,75,13,geometric,500,1062.7031654597931
187,75,13,geometric,500,1005.2771698512473
188,75,13,geometric,500,885.3376327063617
189,75,13,geometric,500,972.1447031660792
190,75,13,geometric,500,1059.403678736461
191,75,13,geometric,500,847.4681387884109
192,75,13,geometric,500,969.6353351662921
193,75,13,geometric,500,1025.8317584745382
194,75,13,geometric,500,993.5702208949222
195,75,13,geometric,500,945.7450347875458
196,75,13,geometric,500,1058.7043632897403
197,75,13,geometric,500,999.3900342812484
198,75,13,geometric,500,1062.1179540049952
199,75,13,geometric,500,972.5612474555237
200,75,13,geometric,500,830.5980238721755
201,75,13,geometric,500,904.6709086669116
202,75,13,geometric,500,774.9366373455331
203,75,13,geometric,500,910.0560990196645
204,75,13,geometric,500,963.0711500567559
205,75,13,geometric,500,812.7751228400342
206,75,13,geometric,500,823.9557247131482
207,75,13,geometric,500,822.4709427614192
208,75,13,geometric,500,949.3294678318315
209,75,13,geometric,500,968.9134211428817
210,75,13,geometric,500,840.7330079786101
211,75,13,geometric,500,900.5711934638255
212,75,13,geometric,500,866.1471060437361
213,75,13,geometric,500,840.5245298178146
214,75,13,geometric,500,783.0544518171757
215,75,13,geometric,500,877.1282702643497
216,75,13,geometric,500,868.9757830008838
217,75,13,geometric,500,828.1700095574165
218,75,13,geometric,500,803.972244370715
219,75,13,geometric,500,944.8336298670765
220,75,13,geometric,500,920.756059182704
221,75,13,geometric,500,823.0633371190711
222,75,13,geometric,500,765.0702479036273
223,75,13,geometric,500,890.3897147781342
224,75,13,geometric,500,849.1754338641608
225,75,13,geometric,500,761.88601708886
226,75,13,geometric,500,787.950600724876
227,75,13,geometric,500,828.0271477137627
228,75,13,geometric,500,779.8982301561393
229,75,13,geometric,500,907.2557181446277
230,75,13,geometric,500,863.9376173104662
231,75,13,geometric,500,915.1857908795015
232,75,13,geometric,500,778.2219321110582
233,75,13,geometric,500,839.1324612507515
234,75,13,geometric,500,768.2654684606596
235,75,13,geometric,500,692.1589699900042
236,75,13,geometric,500,716.1669270896682
237,75,13,geometric,500,727.0502829199802
238,75,13,geometric,500,664.7565155353312
239,75,13,geometric,500,762.7923682988423
240,75,13,geometric,500,719.0934920197063
241,75,13,geometric,500,721.1115066050887
242,75,13,geometric,500,692.8197336451138
243,75,13,geometric,500,693.9020485019099
244,75,13,geometric,500,650.1879717111777
245,75,13,geometric,500,675.6186305511025
246,75,13,geometric,500,634.3038150987111
247,75,13,geometric,500,784.8005779656486
248,75,13,geometric,500,735.3919835267321
249,75,13,geometric,500,707.3753446557128
250,75,13,geometric,500,743.3037811218658
251,75,13,geometric,500,749.7006956117445
252,75,13,geometric,500,790.1863893863293
253,75,13,geometric,500,669.3774021623907
254,75,13,geometric,500,649.6491499169425
255,75,13,geometric,500,669.405094048941
256,75,13,geometric,500,614.7458759195613
257,75,13,geometric,500,675.8373611160999
258,75,13,geometric,500,707.7754837685841
259,75,13,geometric,500,675.1187453889708
260,75,13,geometric,500,664.8876685494905
261,75,13,geometric,500,704.9296229406434
262,75,13,geometric,500,666.4482058514375
263,75,13,geometric,500,608.417291632639
264,75,13,geometric,500,588.0627330730097
265,75,13,geometric,500,552.2959853928975
266,75,13,geometric,500,542.9464436880753
267,75,13,geometric,500,536.043852179706
268,75,13,geometric,500,563.270631168538
269,75,13,geometric,500,578.8716362768611
270,75,13,geometric,500,620.7810902952722
271,75,13,geometric,500,654.5457587999078
272,75,13,geometric,500,635.2023875361178
273,75,13,geometric,500,654.7957458967918
274,75,13,geometric,500,680.2039869754831
275,75,13,geometric,500,708.8960955977848
276,75,13,geometric,500,696.7458235591182
277,75,13,geometric,500,691.057828498097
278,75,13,geometric,500,703.4644073493473
279,75,13,geometric,500,688.9947225825222
280,75,13,geometric,500,690.1871209589578
281,75,13,geometric,500,690.1499788250807
282,75,13,geometric,500,596.8627708238283
283,75,13,geometric,500,614.7676894131484
284,75,13,geometric,500,651.8350820263981
285,75,13,geometric,500,611.0350243805357
286,75,13,geometric,500,582.3254739662062
287,75,13,geometric,500,553.0689241727166
288,75,13,geometric,500,582.3800781940553
289,75,13,geometric,500,552.2219526971544
290,75,13,geometric,500,525.635233002421
291,75,13,geometric,500,510.0423502764085
292,75,13,geometric,500,490.05953162043375
293,75,13,geometric,500,547.87982621214
294,75,13,geometric,500,571.5027309219929
295,75,13,geometric,500,539.3557403063359
296,75,13,geometric,500,546.3857400733069
297,75,13,geometric,500,548.6605387354186
298,75,13,geometric,500,556.560863456682
299,75,13,geometric,500,551.3905204514748
300,75,13,geometric,500,520.1546845040336
301,75,13,geometric,500,509.0245373143779
302,75,13,geometric,500,519.4522756581867
303,75,13,geometric,500,550.3505300998432
304,75,13,geometric,500,510.65246605936744
305,75,13,geometric,500,485.9354762240034
306,75,13,geometric,500,501.0466881230368
307,75,13,geometric,500,513.3102471014724
308,75,13,geometric,500,506.01041529329996
309,75,13,geometric,500,497.4078986658875
310,75,13,geometric,500,505.23153865073004
311,75,13,geometric,500,525.848816642876
312,75,13,geometric,500,521.1310112445765
313,75,13,geometric,500,529.9813757722644
314,75,13,geometric,500,539.2018598304127
315,75,13,geometric,500,540.4335831108615
316,75,13,geometric,500,557.2950860657677
317,75,13,geometric,500,539.6238918889403
318,75,13,geometric,500,525.8037371756994
319,75,13,geometric,500,513.8690734378166
320,75,13,geometric,500,524.8756435850582
321,75,13,geometric,500,494.7123176084135
322,75,13,geometric,500,483.64843878243244
323,75,13,geometric,500,502.58077452312125
324,75,13,geometric,500,501.16662156373343
325,75,13,geometric,500,493.4910342860542
326,75,13,geometric,500,494.3356108773056
327,75,13,geometric,500,491.20198418951355
328,75,13,geometric,500,479.8434620279697
329,75,13,geometric,500,513.7743080958014
