order,temperatur,simulation,sch_method,chain lenght,found_distances
622,15,11,geometric,500,443.28042609367265
623,15,11,geometric,500,443.28042609367265
624,15,11,geometric,500,443.28042609367265
625,15,11,geometric,500,443.28042609367265
626,15,11,geometric,500,443.28042609367265
627,15,11,geometric,500,443.28042609367265
628,15,11,geometric,500,443.28042609367265
629,15,11,geometric,500,443.28042609367265
630,15,11,geometric,500,443.28042609367265
631,15,11,geometric,500,443.28042609367265
632,15,11,geometric,500,443.28042609367265
633,15,11,geometric,500,443.28042609367265
634,15,11,geometric,500,443.28042609367265
635,15,11,geometric,500,443.28042609367265
636,15,11,geometric,500,443.28042609367265
637,15,11,geometric,500,443.28042609367265
638,15,11,geometric,500,443.28042609367265
639,15,11,geometric,500,443.28042609367265
640,15,11,geometric,500,443.28042609367265
641,15,11,geometric,500,443.28042609367265
642,15,11,geometric,500,443.28042609367265
643,15,11,geometric,500,443.28042609367265
644,15,11,geometric,500,443.28042609367265
645,15,11,geometric,500,443.28042609367265
646,15,11,geometric,500,443.28042609367265
647,15,11,geometric,500,443.28042609367265
648,15,11,geometric,500,443.28042609367265
649,15,11,geometric,500,443.28042609367265
650,15,11,geometric,500,443.28042609367265
651,15,11,geometric,500,443.28042609367265
652,15,11,geometric,500,443.28042609367265
653,15,11,geometric,500,443.28042609367265
654,15,11,geometric,500,443.28042609367265
655,15,11,geometric,500,443.28042609367265
656,15,11,geometric,500,443.28042609367265
657,15,11,geometric,500,443.28042609367265
658,15,11,geometric,500,443.28042609367265
659,15,11,geometric,500,443.2804260936726
660,15,11,geometric,500,443.28042609367265
661,15,11,geometric,500,443.28042609367265
662,15,11,geometric,500,443.28042609367265
663,15,11,geometric,500,443.28042609367265
664,15,11,geometric,500,443.28042609367265
665,15,11,geometric,500,443.28042609367265
666,15,11,geometric,500,443.28042609367265
667,15,11,geometric,500,443.28042609367265
668,15,11,geometric,500,443.28042609367265
669,15,11,geometric,500,443.2804260936726
670,15,11,geometric,500,443.2804260936726
671,15,11,geometric,500,443.2804260936726
672,15,11,geometric,500,443.2804260936726
673,15,11,geometric,500,443.2804260936726
674,15,11,geometric,500,443.28042609367265
675,15,11,geometric,500,443.28042609367265
676,15,11,geometric,500,443.28042609367265
677,15,11,geometric,500,443.2804260936726
678,15,11,geometric,500,443.2804260936726
679,15,11,geometric,500,443.2804260936726
680,15,11,geometric,500,443.2804260936726
681,15,11,geometric,500,443.28042609367265
682,15,11,geometric,500,443.2804260936726
683,15,11,geometric,500,443.2804260936726
684,15,11,geometric,500,443.2804260936726
685,15,11,geometric,500,443.2804260936726
686,15,11,geometric,500,443.2804260936726
687,15,11,geometric,500,443.2804260936726
688,15,11,geometric,500,443.2804260936726
689,15,11,geometric,500,443.2804260936726
690,15,11,geometric,500,443.2804260936726
691,15,11,geometric,500,443.2804260936726
692,15,11,geometric,500,443.2804260936726
693,15,11,geometric,500,443.2804260936726
694,15,11,geometric,500,443.28042609367265
695,15,11,geometric,500,443.28042609367265
696,15,11,geometric,500,443.28042609367265
697,15,11,geometric,500,443.28042609367265
698,15,11,geometric,500,443.2804260936726
699,15,11,geometric,500,443.2804260936726
700,15,11,geometric,500,443.2804260936726
701,15,11,geometric,500,443.28042609367265
702,15,11,geometric,500,443.28042609367265
703,15,11,geometric,500,443.28042609367265
704,15,11,geometric,500,443.28042609367265
705,15,11,geometric,500,443.28042609367265
706,15,11,geometric,500,443.2804260936726
707,15,11,geometric,500,443.2804260936726
708,15,11,geometric,500,443.2804260936726
709,15,11,geometric,500,443.2804260936726
710,15,11,geometric,500,443.2804260936726
711,15,11,geometric,500,443.28042609367265
712,15,11,geometric,500,443.28042609367265
713,15,11,geometric,500,443.28042609367265
714,15,11,geometric,500,443.28042609367265
715,15,11,geometric,500,443.28042609367265
716,15,11,geometric,500,443.28042609367265
717,15,11,geometric,500,443.28042609367265
718,15,11,geometric,500,443.2804260936726
719,15,11,geometric,500,443.28042609367265
720,15,11,geometric,500,443.28042609367265
721,15,11,geometric,500,443.28042609367265
722,15,11,geometric,500,443.2804260936726
723,15,11,geometric,500,443.28042609367265
724,15,11,geometric,500,443.28042609367265
725,15,11,geometric,500,443.28042609367265
726,15,11,geometric,500,443.28042609367265
727,15,11,geometric,500,443.28042609367265
728,15,11,geometric,500,443.28042609367265
729,15,11,geometric,500,443.28042609367265
730,15,11,geometric,500,443.2804260936726
731,15,11,geometric,500,443.2804260936726
732,15,11,geometric,500,443.2804260936726
733,15,11,geometric,500,443.2804260936726
734,15,11,geometric,500,443.2804260936726
735,15,11,geometric,500,443.2804260936726
736,15,11,geometric,500,443.2804260936726
737,15,11,geometric,500,443.2804260936726
738,15,11,geometric,500,443.2804260936726
739,15,11,geometric,500,443.2804260936726
740,15,11,geometric,500,443.28042609367265
741,15,11,geometric,500,443.2804260936726
742,15,11,geometric,500,443.2804260936726
743,15,11,geometric,500,443.28042609367265
744,15,11,geometric,500,443.28042609367265
745,15,11,geometric,500,443.28042609367265
746,15,11,geometric,500,443.28042609367265
747,15,11,geometric,500,443.28042609367265
748,15,11,geometric,500,443.28042609367265
749,15,11,geometric,500,443.28042609367265
750,15,11,geometric,500,443.28042609367265
751,15,11,geometric,500,443.28042609367265
752,15,11,geometric,500,443.28042609367265
753,15,11,geometric,500,443.28042609367265
754,15,11,geometric,500,443.28042609367265
755,15,11,geometric,500,443.28042609367265
756,15,11,geometric,500,443.28042609367265
757,15,11,geometric,500,443.28042609367265
758,15,11,geometric,500,443.28042609367265
759,15,11,geometric,500,443.2804260936727
760,15,11,geometric,500,443.2804260936727
761,15,11,geometric,500,443.28042609367265
762,15,11,geometric,500,443.28042609367265
763,15,11,geometric,500,443.28042609367265
764,15,11,geometric,500,443.28042609367265
765,15,11,geometric,500,443.28042609367265
766,15,11,geometric,500,443.28042609367265
767,15,11,geometric,500,443.28042609367265
768,15,11,geometric,500,443.28042609367265
769,15,11,geometric,500,443.28042609367265
770,15,11,geometric,500,443.28042609367265
771,15,11,geometric,500,443.28042609367265
772,15,11,geometric,500,443.28042609367265
773,15,11,geometric,500,443.28042609367265
774,15,11,geometric,500,443.28042609367265
775,15,11,geometric,500,443.28042609367265
776,15,11,geometric,500,443.28042609367265
777,15,11,geometric,500,443.28042609367265
778,15,11,geometric,500,443.28042609367265
779,15,11,geometric,500,443.28042609367265
780,15,11,geometric,500,443.28042609367265
781,15,11,geometric,500,443.28042609367265
782,15,11,geometric,500,443.28042609367265
783,15,11,geometric,500,443.28042609367265
784,15,11,geometric,500,443.28042609367265
785,15,11,geometric,500,443.28042609367265
786,15,11,geometric,500,443.28042609367265
787,15,11,geometric,500,443.28042609367265
788,15,11,geometric,500,443.28042609367265
789,15,11,geometric,500,443.28042609367265
790,15,11,geometric,500,443.28042609367265
791,15,11,geometric,500,443.28042609367265
792,15,11,geometric,500,443.28042609367265
793,15,11,geometric,500,443.28042609367265
794,15,11,geometric,500,443.28042609367265
795,15,11,geometric,500,443.28042609367265
796,15,11,geometric,500,443.28042609367265
797,15,11,geometric,500,443.28042609367265
798,15,11,geometric,500,443.28042609367265
799,15,11,geometric,500,443.28042609367265
800,15,11,geometric,500,443.28042609367265
801,15,11,geometric,500,443.2804260936726
802,15,11,geometric,500,443.28042609367265
803,15,11,geometric,500,443.2804260936726
804,15,11,geometric,500,443.2804260936726
805,15,11,geometric,500,443.2804260936726
806,15,11,geometric,500,443.28042609367265
807,15,11,geometric,500,443.28042609367265
808,15,11,geometric,500,443.28042609367265
809,15,11,geometric,500,443.28042609367265
810,15,11,geometric,500,443.28042609367265
811,15,11,geometric,500,443.28042609367265
812,15,11,geometric,500,443.28042609367265
813,15,11,geometric,500,443.28042609367265
814,15,11,geometric,500,443.28042609367265
815,15,11,geometric,500,443.28042609367265
816,15,11,geometric,500,443.28042609367265
817,15,11,geometric,500,443.28042609367265
818,15,11,geometric,500,443.28042609367265
819,15,11,geometric,500,443.2804260936727
820,15,11,geometric,500,443.28042609367265
821,15,11,geometric,500,443.2804260936727
822,15,11,geometric,500,443.2804260936727
823,15,11,geometric,500,443.2804260936727
824,15,11,geometric,500,443.2804260936727
825,15,11,geometric,500,443.28042609367265
826,15,11,geometric,500,443.28042609367265
827,15,11,geometric,500,443.28042609367265
828,15,11,geometric,500,443.28042609367265
829,15,11,geometric,500,443.28042609367265
830,15,11,geometric,500,443.28042609367265
831,15,11,geometric,500,443.2804260936726
832,15,11,geometric,500,443.2804260936726
833,15,11,geometric,500,443.28042609367265
834,15,11,geometric,500,443.28042609367265
835,15,11,geometric,500,443.28042609367265
836,15,11,geometric,500,443.28042609367265
837,15,11,geometric,500,443.28042609367265
838,15,11,geometric,500,443.28042609367265
839,15,11,geometric,500,443.28042609367265
840,15,11,geometric,500,443.2804260936727
841,15,11,geometric,500,443.2804260936727
842,15,11,geometric,500,443.28042609367265
843,15,11,geometric,500,443.28042609367265
844,15,11,geometric,500,443.28042609367265
845,15,11,geometric,500,443.28042609367265
846,15,11,geometric,500,443.28042609367265
847,15,11,geometric,500,443.28042609367265
848,15,11,geometric,500,443.28042609367265
849,15,11,geometric,500,443.28042609367265
850,15,11,geometric,500,443.28042609367265
851,15,11,geometric,500,443.28042609367265
852,15,11,geometric,500,443.28042609367265
853,15,11,geometric,500,443.2804260936727
854,15,11,geometric,500,443.2804260936726
855,15,11,geometric,500,443.2804260936726
856,15,11,geometric,500,443.2804260936726
857,15,11,geometric,500,443.2804260936726
858,15,11,geometric,500,443.2804260936727
859,15,11,geometric,500,443.2804260936727
860,15,11,geometric,500,443.2804260936727
861,15,11,geometric,500,443.2804260936727
862,15,11,geometric,500,443.2804260936727
863,15,11,geometric,500,443.2804260936727
864,15,11,geometric,500,443.2804260936727
865,15,11,geometric,500,443.2804260936726
866,15,11,geometric,500,443.2804260936726
867,15,11,geometric,500,443.2804260936727
868,15,11,geometric,500,443.2804260936727
869,15,11,geometric,500,443.2804260936727
870,15,11,geometric,500,443.2804260936727
871,15,11,geometric,500,443.2804260936726
872,15,11,geometric,500,443.2804260936727
873,15,11,geometric,500,443.2804260936727
874,15,11,geometric,500,443.2804260936727
875,15,11,geometric,500,443.2804260936727
876,15,11,geometric,500,443.2804260936727
877,15,11,geometric,500,443.28042609367265
878,15,11,geometric,500,443.28042609367265
879,15,11,geometric,500,443.28042609367265
880,15,11,geometric,500,443.28042609367265
881,15,11,geometric,500,443.28042609367265
882,15,11,geometric,500,443.28042609367265
883,15,11,geometric,500,443.2804260936727
884,15,11,geometric,500,443.2804260936727
885,15,11,geometric,500,443.2804260936727
886,15,11,geometric,500,443.2804260936727
887,15,11,geometric,500,443.2804260936727
888,15,11,geometric,500,443.2804260936727
889,15,11,geometric,500,443.2804260936727
890,15,11,geometric,500,443.2804260936727
891,15,11,geometric,500,443.2804260936727
892,15,11,geometric,500,443.2804260936727
893,15,11,geometric,500,443.28042609367265
894,15,11,geometric,500,443.28042609367265
895,15,11,geometric,500,443.2804260936727
896,15,11,geometric,500,443.2804260936727
897,15,11,geometric,500,443.2804260936726
898,15,11,geometric,500,443.2804260936726
899,15,11,geometric,500,443.2804260936726
900,15,11,geometric,500,443.2804260936726
901,15,11,geometric,500,443.2804260936726
902,15,11,geometric,500,443.2804260936726
903,15,11,geometric,500,443.2804260936726
904,15,11,geometric,500,443.2804260936727
905,15,11,geometric,500,443.2804260936727
906,15,11,geometric,500,443.28042609367265
907,15,11,geometric,500,443.28042609367265
908,15,11,geometric,500,443.28042609367265
909,15,11,geometric,500,443.28042609367265
910,15,11,geometric,500,443.28042609367265
911,15,11,geometric,500,443.28042609367265
912,15,11,geometric,500,443.28042609367265
913,15,11,geometric,500,443.28042609367265
914,15,11,geometric,500,443.2804260936727
915,15,11,geometric,500,443.2804260936727
916,15,11,geometric,500,443.2804260936727
917,15,11,geometric,500,443.2804260936726
918,15,11,geometric,500,443.2804260936726
919,15,11,geometric,500,443.2804260936727
920,15,11,geometric,500,443.2804260936727
921,15,11,geometric,500,443.28042609367265
922,15,11,geometric,500,443.28042609367265
923,15,11,geometric,500,443.28042609367265
924,15,11,geometric,500,443.28042609367265
925,15,11,geometric,500,443.2804260936727
926,15,11,geometric,500,443.2804260936727
927,15,11,geometric,500,443.2804260936727
928,15,11,geometric,500,443.2804260936727
929,15,11,geometric,500,443.2804260936726
930,15,11,geometric,500,443.2804260936726
931,15,11,geometric,500,443.2804260936727
932,15,11,geometric,500,443.2804260936727
933,15,11,geometric,500,443.28042609367265
934,15,11,geometric,500,443.28042609367265
935,15,11,geometric,500,443.28042609367265
936,15,11,geometric,500,443.28042609367265
937,15,11,geometric,500,443.2804260936727
938,15,11,geometric,500,443.28042609367265
939,15,11,geometric,500,443.28042609367265
940,15,11,geometric,500,443.28042609367265
941,15,11,geometric,500,443.28042609367265
942,15,11,geometric,500,443.28042609367265
943,15,11,geometric,500,443.28042609367265
944,15,11,geometric,500,443.28042609367265
945,15,11,geometric,500,443.28042609367265
946,15,11,geometric,500,443.28042609367265
947,15,11,geometric,500,443.28042609367265
948,15,11,geometric,500,443.28042609367265
949,15,11,geometric,500,443.28042609367265
950,15,11,geometric,500,443.28042609367265
951,15,11,geometric,500,443.28042609367265
952,15,11,geometric,500,443.28042609367265
953,15,11,geometric,500,443.28042609367265
954,15,11,geometric,500,443.28042609367276
955,15,11,geometric,500,443.28042609367276
956,15,11,geometric,500,443.28042609367276
957,15,11,geometric,500,443.28042609367276
958,15,11,geometric,500,443.28042609367276
959,15,11,geometric,500,443.28042609367276
960,15,11,geometric,500,443.28042609367265
961,15,11,geometric,500,443.28042609367265
962,15,11,geometric,500,443.28042609367265
963,15,11,geometric,500,443.28042609367276
964,15,11,geometric,500,443.28042609367276
965,15,11,geometric,500,443.28042609367276
966,15,11,geometric,500,443.28042609367276
967,15,11,geometric,500,443.28042609367276
968,15,11,geometric,500,443.28042609367276
969,15,11,geometric,500,443.28042609367276
970,15,11,geometric,500,443.28042609367276
971,15,11,geometric,500,443.28042609367276
972,15,11,geometric,500,443.28042609367276
973,15,11,geometric,500,443.28042609367276
974,15,11,geometric,500,443.28042609367276
975,15,11,geometric,500,443.28042609367276
976,15,11,geometric,500,443.28042609367276
977,15,11,geometric,500,443.28042609367276
978,15,11,geometric,500,443.28042609367265
979,15,11,geometric,500,443.28042609367265
980,15,11,geometric,500,443.2804260936727
981,15,11,geometric,500,443.2804260936727
982,15,11,geometric,500,443.28042609367265
983,15,11,geometric,500,443.28042609367265
984,15,11,geometric,500,443.2804260936727
985,15,11,geometric,500,443.28042609367265
986,15,11,geometric,500,443.28042609367265
987,15,11,geometric,500,443.28042609367265
988,15,11,geometric,500,443.28042609367265
989,15,11,geometric,500,443.28042609367265
990,15,11,geometric,500,443.28042609367265
991,15,11,geometric,500,443.28042609367265
992,15,11,geometric,500,443.28042609367265
993,15,11,geometric,500,443.28042609367265
994,15,11,geometric,500,443.28042609367265
995,15,11,geometric,500,443.2804260936727
996,15,11,geometric,500,443.2804260936727
997,15,11,geometric,500,443.2804260936727
998,15,11,geometric,500,443.2804260936727
999,15,11,geometric,500,443.2804260936727
1000,15,11,geometric,500,443.2804260936727
0,15,12,geometric,500,1689.1701796778905
1,15,12,geometric,500,1157.823882072403
2,15,12,geometric,500,1083.541709829147
3,15,12,geometric,500,1060.2171903982928
4,15,12,geometric,500,973.2859985923271
5,15,12,geometric,500,1153.434433598974
6,15,12,geometric,500,1082.875807138571
7,15,12,geometric,500,1100.106286469202
8,15,12,geometric,500,1033.50159443057
9,15,12,geometric,500,1115.717027685462
10,15,12,geometric,500,1183.7987838854895
11,15,12,geometric,500,1010.2986952283512
12,15,12,geometric,500,1142.27059995993
13,15,12,geometric,500,1105.058019865895
14,15,12,geometric,500,1130.296883318628
15,15,12,geometric,500,1162.2457907651135
16,15,12,geometric,500,918.6138180946587
17,15,12,geometric,500,920.2625076883722
18,15,12,geometric,500,1149.2094645443544
19,15,12,geometric,500,1025.826981699804
20,15,12,geometric,500,1016.8430294870398
21,15,12,geometric,500,878.5384027384757
22,15,12,geometric,500,981.0638882522235
23,15,12,geometric,500,1032.0327186289037
24,15,12,geometric,500,980.1390801648029
25,15,12,geometric,500,1014.0429836218352
26,15,12,geometric,500,1041.0516402405249
27,15,12,geometric,500,1126.2230138978553
28,15,12,geometric,500,960.2702301362805
29,15,12,geometric,500,1160.879163524746
30,15,12,geometric,500,983.9629368990554
31,15,12,geometric,500,880.8339768365821
32,15,12,geometric,500,972.6971217611022
33,15,12,geometric,500,1135.1597281745237
34,15,12,geometric,500,985.6179487119351
35,15,12,geometric,500,927.5454194278942
36,15,12,geometric,500,883.5320931816565
37,15,12,geometric,500,872.1865852044668
38,15,12,geometric,500,1037.8940941379428
39,15,12,geometric,500,926.684255259968
40,15,12,geometric,500,866.6528452760123
41,15,12,geometric,500,907.7894109523716
42,15,12,geometric,500,866.560126646253
43,15,12,geometric,500,896.2123178223999
44,15,12,geometric,500,912.6142953958721
45,15,12,geometric,500,805.7685971375358
46,15,12,geometric,500,964.2769748270708
47,15,12,geometric,500,846.3796835994481
48,15,12,geometric,500,889.649563221436
49,15,12,geometric,500,785.5536565839351
50,15,12,geometric,500,823.8629599698704
51,15,12,geometric,500,856.3562386889791
52,15,12,geometric,500,839.2979727254758
53,15,12,geometric,500,913.6323502949606
54,15,12,geometric,500,840.9155046824462
55,15,12,geometric,500,868.4625722431073
56,15,12,geometric,500,811.0901297588963
57,15,12,geometric,500,875.9695930611316
58,15,12,geometric,500,802.225271847167
59,15,12,geometric,500,865.2874339594285
60,15,12,geometric,500,844.4721429524892
61,15,12,geometric,500,831.3474807388859
62,15,12,geometric,500,845.524013021402
63,15,12,geometric,500,803.5009249672579
64,15,12,geometric,500,786.3446037174126
65,15,12,geometric,500,841.1382556143612
66,15,12,geometric,500,807.5319336621731
67,15,12,geometric,500,739.5610628416222
68,15,12,geometric,500,733.3171469437876
69,15,12,geometric,500,792.1782182371198
70,15,12,geometric,500,829.0400748083673
71,15,12,geometric,500,852.6739156095274
72,15,12,geometric,500,659.2053187053012
73,15,12,geometric,500,725.1798155038944
74,15,12,geometric,500,752.0121335851292
75,15,12,geometric,500,766.7976629083788
76,15,12,geometric,500,839.2614374306322
77,15,12,geometric,500,787.9456771355282
78,15,12,geometric,500,674.1729288549063
79,15,12,geometric,500,679.772551051209
80,15,12,geometric,500,726.4547992143436
81,15,12,geometric,500,711.0949087714574
82,15,12,geometric,500,651.1407002177538
83,15,12,geometric,500,719.1768168243449
84,15,12,geometric,500,721.1477087939916
85,15,12,geometric,500,719.5541333990218
86,15,12,geometric,500,782.526598998911
87,15,12,geometric,500,747.4719938089285
88,15,12,geometric,500,645.905984276931
89,15,12,geometric,500,746.2660597446386
90,15,12,geometric,500,673.5902186801239
91,15,12,geometric,500,776.6984398511429
92,15,12,geometric,500,686.8817425484476
93,15,12,geometric,500,679.3812415391401
94,15,12,geometric,500,716.2505712457206
95,15,12,geometric,500,640.311901260482
96,15,12,geometric,500,625.682838042422
97,15,12,geometric,500,670.4453127636993
98,15,12,geometric,500,691.6514568190859
99,15,12,geometric,500,694.6221244228328
100,15,12,geometric,500,677.5887645367492
101,15,12,geometric,500,639.202630368509
102,15,12,geometric,500,674.5481090426723
103,15,12,geometric,500,668.9186815022856
104,15,12,geometric,500,607.2778591010937
105,15,12,geometric,500,662.6213006645014
106,15,12,geometric,500,659.6024083333808
107,15,12,geometric,500,621.3207993758301
108,15,12,geometric,500,652.316872399836
109,15,12,geometric,500,665.9900666069573
110,15,12,geometric,500,606.0591594146556
111,15,12,geometric,500,629.060075064202
112,15,12,geometric,500,697.1808778674804
113,15,12,geometric,500,643.2504616510629
114,15,12,geometric,500,651.0502208462491
115,15,12,geometric,500,625.6617376399155
116,15,12,geometric,500,624.3668280863847
117,15,12,geometric,500,601.3031194087916
118,15,12,geometric,500,611.5860427397558
119,15,12,geometric,500,642.0629943464407
120,15,12,geometric,500,616.2008561747211
121,15,12,geometric,500,611.8734037572591
122,15,12,geometric,500,592.5892121433502
123,15,12,geometric,500,619.3265236703663
124,15,12,geometric,500,609.7547762313256
125,15,12,geometric,500,588.4830466429707
126,15,12,geometric,500,599.9347251550658
127,15,12,geometric,500,560.1530061280596
128,15,12,geometric,500,558.3828232218449
129,15,12,geometric,500,555.7672305280424
130,15,12,geometric,500,584.7723065284963
131,15,12,geometric,500,586.3876834278708
132,15,12,geometric,500,570.5005227577818
133,15,12,geometric,500,552.2404336543216
134,15,12,geometric,500,529.8119912053546
135,15,12,geometric,500,517.2674389532854
136,15,12,geometric,500,527.6203285550199
137,15,12,geometric,500,559.7482334804672
138,15,12,geometric,500,537.0974618568625
139,15,12,geometric,500,522.0303710508563
140,15,12,geometric,500,526.5963024093567
141,15,12,geometric,500,566.8093929279178
142,15,12,geometric,500,558.4270380235586
143,15,12,geometric,500,535.132140821814
144,15,12,geometric,500,530.1890377502199
145,15,12,geometric,500,540.6359930562578
146,15,12,geometric,500,537.6587326484646
147,15,12,geometric,500,551.6521899574302
148,15,12,geometric,500,535.5666805179077
149,15,12,geometric,500,539.670779745693
150,15,12,geometric,500,534.0391692242138
151,15,12,geometric,500,503.9476700174904
152,15,12,geometric,500,508.08271039083996
153,15,12,geometric,500,522.0331715833552
154,15,12,geometric,500,490.4021568377925
155,15,12,geometric,500,488.13433519731433
156,15,12,geometric,500,477.7114779625671
157,15,12,geometric,500,469.07912592705804
158,15,12,geometric,500,474.3495103043831
159,15,12,geometric,500,492.6962843036254
160,15,12,geometric,500,491.63603487427156
161,15,12,geometric,500,481.241324150672
162,15,12,geometric,500,477.15768005933273
163,15,12,geometric,500,508.2017892410961
164,15,12,geometric,500,514.4716420139614
165,15,12,geometric,500,521.4777567736338
166,15,12,geometric,500,489.04526122028255
167,15,12,geometric,500,500.6180534343518
168,15,12,geometric,500,482.552201195206
169,15,12,geometric,500,477.3703659245452
170,15,12,geometric,500,465.23038140180614
171,15,12,geometric,500,475.2717250560574
172,15,12,geometric,500,500.62666377820597
173,15,12,geometric,500,523.9881269633191
174,15,12,geometric,500,520.9138432243778
175,15,12,geometric,500,499.65989352110466
176,15,12,geometric,500,501.37830359594403
177,15,12,geometric,500,491.3062779462131
178,15,12,geometric,500,461.00363290638603
179,15,12,geometric,500,472.5779618068185
180,15,12,geometric,500,469.7857424713355
181,15,12,geometric,500,472.9600326239357
182,15,12,geometric,500,479.197262408023
183,15,12,geometric,500,510.1855205306518
184,15,12,geometric,500,519.9359735026729
185,15,12,geometric,500,509.3391805812906
186,15,12,geometric,500,507.52787705313636
187,15,12,geometric,500,486.0451046852284
188,15,12,geometric,500,474.3498134866519
189,15,12,geometric,500,469.827905967564
190,15,12,geometric,500,469.827905967564
191,15,12,geometric,500,477.762854296352
192,15,12,geometric,500,464.54268327797575
193,15,12,geometric,500,464.03575714364445
194,15,12,geometric,500,452.6584355833908
195,15,12,geometric,500,461.05054418356997
196,15,12,geometric,500,458.20123743877815
197,15,12,geometric,500,458.92545422861895
198,15,12,geometric,500,452.91180467048895
199,15,12,geometric,500,455.6848332367362
200,15,12,geometric,500,452.67637057163114
201,15,12,geometric,500,447.52325780268427
202,15,12,geometric,500,447.04850524267306
203,15,12,geometric,500,438.841963521218
204,15,12,geometric,500,439.81867133912783
205,15,12,geometric,500,452.36485421263
206,15,12,geometric,500,450.4009457738278
207,15,12,geometric,500,446.76448545829936
208,15,12,geometric,500,442.50061485055573
209,15,12,geometric,500,440.35509570994157
210,15,12,geometric,500,444.2447116102633
211,15,12,geometric,500,443.04415567775465
212,15,12,geometric,500,443.5801060774699
213,15,12,geometric,500,445.6120091082566
214,15,12,geometric,500,445.2683683911144
215,15,12,geometric,500,447.47256083435764
216,15,12,geometric,500,437.4647064415739
217,15,12,geometric,500,444.6520354280673
218,15,12,geometric,500,441.1017535777806
219,15,12,geometric,500,441.8588657649813
220,15,12,geometric,500,440.5589209195784
221,15,12,geometric,500,442.9699512810839
222,15,12,geometric,500,439.0511853604672
223,15,12,geometric,500,440.9563717350616
224,15,12,geometric,500,445.3779088644181
225,15,12,geometric,500,444.1591810087447
226,15,12,geometric,500,442.49061129779705
227,15,12,geometric,500,437.06670755896903
228,15,12,geometric,500,437.67544083530004
229,15,12,geometric,500,438.5408136188585
230,15,12,geometric,500,438.5175272009947
231,15,12,geometric,500,436.4010583655525
232,15,12,geometric,500,436.9139396422544
233,15,12,geometric,500,445.9632845312691
234,15,12,geometric,500,440.9828757386858
235,15,12,geometric,500,444.0738500119907
236,15,12,geometric,500,450.65598327849574
237,15,12,geometric,500,447.93228990567945
238,15,12,geometric,500,445.43163007059627
239,15,12,geometric,500,448.4731309748242
240,15,12,geometric,500,446.60017643706755
241,15,12,geometric,500,438.9768581597065
242,15,12,geometric,500,435.9063578880563
243,15,12,geometric,500,435.0642715223614
244,15,12,geometric,500,434.8535371286355
245,15,12,geometric,500,439.8292237748802
246,15,12,geometric,500,439.88487480216105
247,15,12,geometric,500,439.38988322364577
248,15,12,geometric,500,439.38988322364577
249,15,12,geometric,500,440.2422488388194
250,15,12,geometric,500,437.66674014568446
251,15,12,geometric,500,433.988164345077
252,15,12,geometric,500,441.82143435355863
253,15,12,geometric,500,439.4053303925553
254,15,12,geometric,500,440.10863883384496
255,15,12,geometric,500,447.5790285700032
256,15,12,geometric,500,438.7582199184717
257,15,12,geometric,500,439.0977042569436
258,15,12,geometric,500,439.0977042569436
259,15,12,geometric,500,438.2453386417699
260,15,12,geometric,500,438.2453386417699
261,15,12,geometric,500,437.9161335527769
262,15,12,geometric,500,438.5707719426095
263,15,12,geometric,500,438.5707719426095
264,15,12,geometric,500,438.57077194260944
265,15,12,geometric,500,435.3482376061317
266,15,12,geometric,500,435.34823760613176
267,15,12,geometric,500,435.34823760613176
268,15,12,geometric,500,439.51531905672107
269,15,12,geometric,500,436.21361038969036
270,15,12,geometric,500,436.42434478341625
271,15,12,geometric,500,436.42434478341625
272,15,12,geometric,500,435.5589719998577
273,15,12,geometric,500,439.49484505506643
274,15,12,geometric,500,435.34823760613176
275,15,12,geometric,500,435.5589719998577
276,15,12,geometric,500,436.8559731652431
277,15,12,geometric,500,436.8559731652431
278,15,12,geometric,500,435.34823760613176
279,15,12,geometric,500,435.5589719998577
280,15,12,geometric,500,435.5589719998577
281,15,12,geometric,500,437.066707558969
282,15,12,geometric,500,437.066707558969
283,15,12,geometric,500,443.82725251653517
284,15,12,geometric,500,443.5025550991488
285,15,12,geometric,500,443.5025550991489
286,15,12,geometric,500,442.50770081673943
287,15,12,geometric,500,444.23160795523154
288,15,12,geometric,500,444.23160795523154
289,15,12,geometric,500,443.52543720055604
290,15,12,geometric,500,444.3778028157297
291,15,12,geometric,500,445.50980913933154
292,15,12,geometric,500,440.6774894238467
293,15,12,geometric,500,435.04098510449774
294,15,12,geometric,500,435.8933507196714
295,15,12,geometric,500,435.8933507196714
296,15,12,geometric,500,433.98816434507694
297,15,12,geometric,500,433.98816434507694
298,15,12,geometric,500,433.98816434507694
299,15,12,geometric,500,433.98816434507694
300,15,12,geometric,500,433.98816434507694
301,15,12,geometric,500,437.34018018040547
302,15,12,geometric,500,437.34018018040547
303,15,12,geometric,500,435.49589990418815
304,15,12,geometric,500,435.49589990418815
305,15,12,geometric,500,435.49589990418815
306,15,12,geometric,500,437.3688544419448
307,15,12,geometric,500,435.4958999041882
308,15,12,geometric,500,435.4958999041883
309,15,12,geometric,500,435.4958999041883
310,15,12,geometric,500,435.4958999041883
311,15,12,geometric,500,433.988164345077
312,15,12,geometric,500,434.19889873880294
313,15,12,geometric,500,434.19889873880294
314,15,12,geometric,500,433.988164345077
315,15,12,geometric,500,434.19889873880294
316,15,12,geometric,500,434.1988987388029
317,15,12,geometric,500,434.1988987388029
318,15,12,geometric,500,434.1988987388029
319,15,12,geometric,500,434.1988987388029
