order,temperatur,simulation,sch_method,chain lenght,found_distances
515,45,12,geometric,500,443.67826592455305
516,45,12,geometric,500,442.83617955885813
517,45,12,geometric,500,442.62544516513225
518,45,12,geometric,500,442.62544516513225
519,45,12,geometric,500,442.62544516513225
520,45,12,geometric,500,442.62544516513225
521,45,12,geometric,500,442.6254451651322
522,45,12,geometric,500,442.6254451651322
523,45,12,geometric,500,442.62544516513225
524,45,12,geometric,500,442.6254451651322
525,45,12,geometric,500,442.62544516513213
526,45,12,geometric,500,442.62544516513213
527,45,12,geometric,500,442.8361795588582
528,45,12,geometric,500,442.8361795588582
529,45,12,geometric,500,442.8361795588582
530,45,12,geometric,500,442.8361795588582
531,45,12,geometric,500,442.8361795588582
532,45,12,geometric,500,442.83617955885813
533,45,12,geometric,500,442.83617955885813
534,45,12,geometric,500,442.83617955885813
535,45,12,geometric,500,442.6254451651322
536,45,12,geometric,500,442.8361795588582
537,45,12,geometric,500,442.83617955885813
538,45,12,geometric,500,442.83617955885813
539,45,12,geometric,500,442.83617955885813
540,45,12,geometric,500,442.8361795588582
541,45,12,geometric,500,442.8361795588582
542,45,12,geometric,500,442.83617955885813
543,45,12,geometric,500,442.8361795588582
544,45,12,geometric,500,442.8361795588582
545,45,12,geometric,500,442.83617955885813
546,45,12,geometric,500,442.6254451651322
547,45,12,geometric,500,442.62544516513225
548,45,12,geometric,500,442.62544516513225
549,45,12,geometric,500,442.62544516513225
550,45,12,geometric,500,442.62544516513225
551,45,12,geometric,500,442.6254451651322
552,45,12,geometric,500,442.6254451651322
553,45,12,geometric,500,442.62544516513225
554,45,12,geometric,500,442.6254451651322
555,45,12,geometric,500,442.6254451651322
556,45,12,geometric,500,442.62544516513213
557,45,12,geometric,500,442.62544516513213
558,45,12,geometric,500,442.62544516513213
559,45,12,geometric,500,442.62544516513213
560,45,12,geometric,500,442.62544516513213
561,45,12,geometric,500,442.6254451651322
562,45,12,geometric,500,442.6254451651322
563,45,12,geometric,500,442.6254451651322
564,45,12,geometric,500,442.6254451651322
565,45,12,geometric,500,442.6254451651322
566,45,12,geometric,500,442.83617955885813
567,45,12,geometric,500,442.6254451651322
568,45,12,geometric,500,442.6254451651322
569,45,12,geometric,500,442.62544516513213
570,45,12,geometric,500,442.6254451651322
571,45,12,geometric,500,442.6254451651322
572,45,12,geometric,500,442.6254451651322
573,45,12,geometric,500,442.62544516513225
574,45,12,geometric,500,442.62544516513225
575,45,12,geometric,500,442.62544516513225
576,45,12,geometric,500,442.6254451651322
577,45,12,geometric,500,442.62544516513213
578,45,12,geometric,500,442.62544516513213
579,45,12,geometric,500,442.62544516513213
580,45,12,geometric,500,442.62544516513213
581,45,12,geometric,500,442.6254451651322
582,45,12,geometric,500,442.6254451651322
583,45,12,geometric,500,442.6254451651322
584,45,12,geometric,500,442.62544516513213
585,45,12,geometric,500,442.6254451651322
586,45,12,geometric,500,442.6254451651322
587,45,12,geometric,500,442.6254451651322
588,45,12,geometric,500,442.62544516513213
589,45,12,geometric,500,442.62544516513213
590,45,12,geometric,500,442.62544516513213
591,45,12,geometric,500,442.62544516513213
592,45,12,geometric,500,442.62544516513213
593,45,12,geometric,500,442.62544516513213
594,45,12,geometric,500,442.62544516513213
595,45,12,geometric,500,442.62544516513213
596,45,12,geometric,500,442.62544516513213
597,45,12,geometric,500,442.62544516513213
598,45,12,geometric,500,442.83617955885813
599,45,12,geometric,500,442.83617955885813
600,45,12,geometric,500,442.83617955885813
601,45,12,geometric,500,442.83617955885813
602,45,12,geometric,500,442.8361795588582
603,45,12,geometric,500,442.62544516513225
604,45,12,geometric,500,442.62544516513225
605,45,12,geometric,500,442.6254451651322
606,45,12,geometric,500,442.6254451651322
607,45,12,geometric,500,442.6254451651322
608,45,12,geometric,500,442.6254451651322
609,45,12,geometric,500,442.6254451651322
610,45,12,geometric,500,442.6254451651322
611,45,12,geometric,500,442.6254451651322
612,45,12,geometric,500,442.6254451651322
613,45,12,geometric,500,442.83617955885825
614,45,12,geometric,500,442.6254451651322
615,45,12,geometric,500,442.6254451651322
616,45,12,geometric,500,442.6254451651322
617,45,12,geometric,500,442.6254451651322
618,45,12,geometric,500,442.6254451651322
619,45,12,geometric,500,442.6254451651322
620,45,12,geometric,500,442.6254451651322
621,45,12,geometric,500,442.6254451651322
622,45,12,geometric,500,442.6254451651322
623,45,12,geometric,500,442.6254451651322
624,45,12,geometric,500,442.6254451651322
625,45,12,geometric,500,442.6254451651323
626,45,12,geometric,500,442.6254451651323
627,45,12,geometric,500,442.6254451651322
628,45,12,geometric,500,442.6254451651322
629,45,12,geometric,500,442.6254451651323
630,45,12,geometric,500,442.6254451651323
631,45,12,geometric,500,442.6254451651323
632,45,12,geometric,500,442.6254451651323
633,45,12,geometric,500,442.6254451651323
634,45,12,geometric,500,442.6254451651323
635,45,12,geometric,500,442.6254451651323
636,45,12,geometric,500,442.6254451651323
637,45,12,geometric,500,442.6254451651323
638,45,12,geometric,500,442.6254451651323
639,45,12,geometric,500,442.6254451651323
640,45,12,geometric,500,442.6254451651323
641,45,12,geometric,500,442.6254451651323
642,45,12,geometric,500,442.6254451651323
643,45,12,geometric,500,442.6254451651323
644,45,12,geometric,500,442.6254451651323
645,45,12,geometric,500,442.6254451651323
646,45,12,geometric,500,442.6254451651323
647,45,12,geometric,500,442.6254451651323
648,45,12,geometric,500,442.6254451651323
649,45,12,geometric,500,442.6254451651323
650,45,12,geometric,500,442.6254451651323
651,45,12,geometric,500,442.6254451651323
652,45,12,geometric,500,442.6254451651323
653,45,12,geometric,500,442.6254451651323
654,45,12,geometric,500,442.6254451651323
655,45,12,geometric,500,442.62544516513225
656,45,12,geometric,500,442.62544516513225
657,45,12,geometric,500,442.62544516513225
658,45,12,geometric,500,442.62544516513225
659,45,12,geometric,500,442.62544516513225
660,45,12,geometric,500,442.62544516513225
661,45,12,geometric,500,442.62544516513225
662,45,12,geometric,500,442.62544516513225
663,45,12,geometric,500,442.62544516513225
664,45,12,geometric,500,442.62544516513225
665,45,12,geometric,500,442.62544516513225
666,45,12,geometric,500,442.62544516513225
667,45,12,geometric,500,442.62544516513225
668,45,12,geometric,500,442.62544516513225
669,45,12,geometric,500,442.62544516513225
670,45,12,geometric,500,442.62544516513225
671,45,12,geometric,500,442.62544516513225
672,45,12,geometric,500,442.62544516513225
673,45,12,geometric,500,442.62544516513225
674,45,12,geometric,500,442.62544516513225
675,45,12,geometric,500,442.62544516513225
676,45,12,geometric,500,442.62544516513225
677,45,12,geometric,500,442.62544516513225
678,45,12,geometric,500,442.62544516513225
679,45,12,geometric,500,442.62544516513225
680,45,12,geometric,500,442.62544516513225
681,45,12,geometric,500,442.62544516513225
682,45,12,geometric,500,442.62544516513225
683,45,12,geometric,500,442.62544516513225
684,45,12,geometric,500,442.62544516513225
685,45,12,geometric,500,442.62544516513225
686,45,12,geometric,500,442.62544516513225
687,45,12,geometric,500,442.62544516513225
688,45,12,geometric,500,442.62544516513225
689,45,12,geometric,500,442.62544516513225
690,45,12,geometric,500,442.62544516513225
691,45,12,geometric,500,442.62544516513225
692,45,12,geometric,500,442.62544516513225
693,45,12,geometric,500,442.62544516513225
694,45,12,geometric,500,442.62544516513225
695,45,12,geometric,500,442.62544516513225
696,45,12,geometric,500,442.62544516513225
697,45,12,geometric,500,442.62544516513225
698,45,12,geometric,500,442.62544516513225
699,45,12,geometric,500,442.62544516513225
700,45,12,geometric,500,442.62544516513225
701,45,12,geometric,500,442.62544516513225
702,45,12,geometric,500,442.62544516513225
703,45,12,geometric,500,442.62544516513225
704,45,12,geometric,500,442.62544516513225
705,45,12,geometric,500,442.62544516513225
706,45,12,geometric,500,442.6254451651322
707,45,12,geometric,500,442.6254451651322
708,45,12,geometric,500,442.62544516513225
709,45,12,geometric,500,442.62544516513225
710,45,12,geometric,500,442.62544516513225
711,45,12,geometric,500,442.62544516513225
712,45,12,geometric,500,442.62544516513225
713,45,12,geometric,500,442.62544516513225
714,45,12,geometric,500,442.62544516513225
715,45,12,geometric,500,442.62544516513225
716,45,12,geometric,500,442.62544516513225
717,45,12,geometric,500,442.62544516513225
718,45,12,geometric,500,442.62544516513225
719,45,12,geometric,500,442.62544516513225
720,45,12,geometric,500,442.62544516513225
721,45,12,geometric,500,442.62544516513225
722,45,12,geometric,500,442.62544516513225
723,45,12,geometric,500,442.62544516513225
724,45,12,geometric,500,442.62544516513225
725,45,12,geometric,500,442.62544516513225
726,45,12,geometric,500,442.62544516513225
727,45,12,geometric,500,442.62544516513225
728,45,12,geometric,500,442.62544516513225
729,45,12,geometric,500,442.62544516513225
730,45,12,geometric,500,442.62544516513225
731,45,12,geometric,500,442.62544516513225
732,45,12,geometric,500,442.62544516513225
733,45,12,geometric,500,442.62544516513225
734,45,12,geometric,500,442.62544516513225
735,45,12,geometric,500,442.62544516513225
736,45,12,geometric,500,442.62544516513225
737,45,12,geometric,500,442.6254451651322
738,45,12,geometric,500,442.6254451651322
739,45,12,geometric,500,442.6254451651322
740,45,12,geometric,500,442.6254451651322
741,45,12,geometric,500,442.6254451651322
742,45,12,geometric,500,442.6254451651322
743,45,12,geometric,500,442.6254451651322
744,45,12,geometric,500,442.6254451651322
745,45,12,geometric,500,442.62544516513225
746,45,12,geometric,500,442.62544516513225
747,45,12,geometric,500,442.62544516513225
748,45,12,geometric,500,442.6254451651322
749,45,12,geometric,500,442.62544516513225
750,45,12,geometric,500,442.62544516513225
751,45,12,geometric,500,442.62544516513225
752,45,12,geometric,500,442.62544516513225
753,45,12,geometric,500,442.62544516513225
754,45,12,geometric,500,442.62544516513225
755,45,12,geometric,500,442.62544516513225
756,45,12,geometric,500,442.6254451651322
757,45,12,geometric,500,442.62544516513225
758,45,12,geometric,500,442.62544516513225
759,45,12,geometric,500,442.62544516513225
760,45,12,geometric,500,442.62544516513225
761,45,12,geometric,500,442.62544516513225
762,45,12,geometric,500,442.6254451651322
763,45,12,geometric,500,442.6254451651322
764,45,12,geometric,500,442.6254451651322
765,45,12,geometric,500,442.6254451651322
766,45,12,geometric,500,442.6254451651322
767,45,12,geometric,500,442.6254451651322
768,45,12,geometric,500,442.6254451651322
769,45,12,geometric,500,442.6254451651322
770,45,12,geometric,500,442.6254451651322
771,45,12,geometric,500,442.62544516513225
772,45,12,geometric,500,442.62544516513225
773,45,12,geometric,500,442.62544516513225
774,45,12,geometric,500,442.62544516513225
775,45,12,geometric,500,442.62544516513225
776,45,12,geometric,500,442.62544516513225
777,45,12,geometric,500,442.62544516513225
778,45,12,geometric,500,442.62544516513225
779,45,12,geometric,500,442.62544516513225
780,45,12,geometric,500,442.62544516513225
781,45,12,geometric,500,442.62544516513225
782,45,12,geometric,500,442.62544516513225
783,45,12,geometric,500,442.62544516513225
784,45,12,geometric,500,442.62544516513225
785,45,12,geometric,500,442.62544516513225
786,45,12,geometric,500,442.62544516513225
787,45,12,geometric,500,442.6254451651323
788,45,12,geometric,500,442.6254451651323
789,45,12,geometric,500,442.6254451651323
790,45,12,geometric,500,442.6254451651323
791,45,12,geometric,500,442.6254451651323
792,45,12,geometric,500,442.6254451651323
793,45,12,geometric,500,442.6254451651323
794,45,12,geometric,500,442.6254451651323
795,45,12,geometric,500,442.6254451651323
796,45,12,geometric,500,442.6254451651323
797,45,12,geometric,500,442.62544516513225
798,45,12,geometric,500,442.62544516513225
799,45,12,geometric,500,442.62544516513225
800,45,12,geometric,500,442.62544516513225
801,45,12,geometric,500,442.62544516513225
802,45,12,geometric,500,442.62544516513225
803,45,12,geometric,500,442.62544516513225
804,45,12,geometric,500,442.62544516513225
805,45,12,geometric,500,442.62544516513225
806,45,12,geometric,500,442.62544516513225
807,45,12,geometric,500,442.6254451651323
808,45,12,geometric,500,442.6254451651323
809,45,12,geometric,500,442.6254451651323
810,45,12,geometric,500,442.6254451651323
811,45,12,geometric,500,442.6254451651323
812,45,12,geometric,500,442.6254451651323
813,45,12,geometric,500,442.6254451651323
814,45,12,geometric,500,442.6254451651323
815,45,12,geometric,500,442.6254451651323
816,45,12,geometric,500,442.62544516513225
817,45,12,geometric,500,442.62544516513225
818,45,12,geometric,500,442.62544516513225
819,45,12,geometric,500,442.62544516513225
820,45,12,geometric,500,442.62544516513225
821,45,12,geometric,500,442.62544516513225
822,45,12,geometric,500,442.62544516513225
823,45,12,geometric,500,442.62544516513225
824,45,12,geometric,500,442.62544516513225
825,45,12,geometric,500,442.62544516513225
826,45,12,geometric,500,442.62544516513225
827,45,12,geometric,500,442.62544516513225
828,45,12,geometric,500,442.62544516513225
829,45,12,geometric,500,442.62544516513225
830,45,12,geometric,500,442.62544516513225
831,45,12,geometric,500,442.62544516513225
832,45,12,geometric,500,442.62544516513225
833,45,12,geometric,500,442.62544516513225
834,45,12,geometric,500,442.6254451651323
835,45,12,geometric,500,442.6254451651323
836,45,12,geometric,500,442.6254451651323
837,45,12,geometric,500,442.6254451651323
838,45,12,geometric,500,442.6254451651323
839,45,12,geometric,500,442.6254451651323
840,45,12,geometric,500,442.6254451651323
841,45,12,geometric,500,442.6254451651323
842,45,12,geometric,500,442.6254451651323
843,45,12,geometric,500,442.6254451651323
844,45,12,geometric,500,442.6254451651323
845,45,12,geometric,500,442.6254451651323
846,45,12,geometric,500,442.62544516513225
847,45,12,geometric,500,442.62544516513225
848,45,12,geometric,500,442.62544516513225
849,45,12,geometric,500,442.62544516513225
850,45,12,geometric,500,442.62544516513225
851,45,12,geometric,500,442.62544516513225
852,45,12,geometric,500,442.62544516513225
853,45,12,geometric,500,442.62544516513225
854,45,12,geometric,500,442.62544516513225
855,45,12,geometric,500,442.6254451651323
856,45,12,geometric,500,442.6254451651323
857,45,12,geometric,500,442.6254451651323
858,45,12,geometric,500,442.6254451651323
859,45,12,geometric,500,442.6254451651323
860,45,12,geometric,500,442.6254451651323
861,45,12,geometric,500,442.6254451651323
862,45,12,geometric,500,442.62544516513225
863,45,12,geometric,500,442.62544516513225
864,45,12,geometric,500,442.62544516513225
865,45,12,geometric,500,442.62544516513225
866,45,12,geometric,500,442.6254451651323
867,45,12,geometric,500,442.6254451651323
868,45,12,geometric,500,442.6254451651323
869,45,12,geometric,500,442.6254451651323
870,45,12,geometric,500,442.62544516513225
871,45,12,geometric,500,442.62544516513225
872,45,12,geometric,500,442.62544516513225
873,45,12,geometric,500,442.62544516513225
874,45,12,geometric,500,442.62544516513225
875,45,12,geometric,500,442.62544516513225
876,45,12,geometric,500,442.62544516513225
877,45,12,geometric,500,442.62544516513225
878,45,12,geometric,500,442.62544516513225
879,45,12,geometric,500,442.62544516513225
880,45,12,geometric,500,442.62544516513225
881,45,12,geometric,500,442.6254451651323
882,45,12,geometric,500,442.6254451651323
883,45,12,geometric,500,442.6254451651323
884,45,12,geometric,500,442.6254451651323
885,45,12,geometric,500,442.6254451651323
886,45,12,geometric,500,442.6254451651323
887,45,12,geometric,500,442.62544516513225
888,45,12,geometric,500,442.62544516513225
889,45,12,geometric,500,442.62544516513225
890,45,12,geometric,500,442.62544516513225
891,45,12,geometric,500,442.62544516513225
892,45,12,geometric,500,442.6254451651323
893,45,12,geometric,500,442.6254451651323
894,45,12,geometric,500,442.6254451651323
895,45,12,geometric,500,442.6254451651323
896,45,12,geometric,500,442.6254451651323
897,45,12,geometric,500,442.6254451651323
898,45,12,geometric,500,442.6254451651323
899,45,12,geometric,500,442.6254451651323
900,45,12,geometric,500,442.6254451651323
901,45,12,geometric,500,442.6254451651323
902,45,12,geometric,500,442.6254451651323
903,45,12,geometric,500,442.6254451651323
904,45,12,geometric,500,442.6254451651323
905,45,12,geometric,500,442.6254451651323
906,45,12,geometric,500,442.62544516513225
907,45,12,geometric,500,442.62544516513225
908,45,12,geometric,500,442.6254451651323
909,45,12,geometric,500,442.62544516513225
910,45,12,geometric,500,442.62544516513225
911,45,12,geometric,500,442.62544516513225
912,45,12,geometric,500,442.62544516513225
913,45,12,geometric,500,442.6254451651323
914,45,12,geometric,500,442.6254451651323
915,45,12,geometric,500,442.6254451651323
916,45,12,geometric,500,442.62544516513225
917,45,12,geometric,500,442.62544516513225
918,45,12,geometric,500,442.62544516513225
919,45,12,geometric,500,442.62544516513225
920,45,12,geometric,500,442.62544516513225
921,45,12,geometric,500,442.6254451651323
922,45,12,geometric,500,442.6254451651323
923,45,12,geometric,500,442.6254451651323
924,45,12,geometric,500,442.6254451651323
925,45,12,geometric,500,442.6254451651323
926,45,12,geometric,500,442.6254451651323
927,45,12,geometric,500,442.6254451651323
928,45,12,geometric,500,442.6254451651323
929,45,12,geometric,500,442.6254451651323
930,45,12,geometric,500,442.6254451651323
931,45,12,geometric,500,442.6254451651323
932,45,12,geometric,500,442.6254451651323
933,45,12,geometric,500,442.62544516513225
934,45,12,geometric,500,442.6254451651323
935,45,12,geometric,500,442.62544516513225
936,45,12,geometric,500,442.62544516513225
937,45,12,geometric,500,442.62544516513225
938,45,12,geometric,500,442.62544516513225
939,45,12,geometric,500,442.62544516513225
940,45,12,geometric,500,442.62544516513225
941,45,12,geometric,500,442.62544516513225
942,45,12,geometric,500,442.62544516513225
943,45,12,geometric,500,442.62544516513225
944,45,12,geometric,500,442.62544516513225
945,45,12,geometric,500,442.62544516513225
946,45,12,geometric,500,442.6254451651323
947,45,12,geometric,500,442.6254451651323
948,45,12,geometric,500,442.6254451651323
949,45,12,geometric,500,442.6254451651323
950,45,12,geometric,500,442.6254451651323
951,45,12,geometric,500,442.6254451651323
952,45,12,geometric,500,442.6254451651323
953,45,12,geometric,500,442.6254451651323
954,45,12,geometric,500,442.6254451651323
955,45,12,geometric,500,442.6254451651323
956,45,12,geometric,500,442.6254451651323
957,45,12,geometric,500,442.6254451651323
958,45,12,geometric,500,442.6254451651323
959,45,12,geometric,500,442.6254451651323
960,45,12,geometric,500,442.6254451651323
961,45,12,geometric,500,442.6254451651323
962,45,12,geometric,500,442.6254451651323
963,45,12,geometric,500,442.6254451651323
964,45,12,geometric,500,442.6254451651323
965,45,12,geometric,500,442.6254451651323
966,45,12,geometric,500,442.6254451651323
967,45,12,geometric,500,442.6254451651323
968,45,12,geometric,500,442.6254451651323
969,45,12,geometric,500,442.6254451651323
970,45,12,geometric,500,442.6254451651323
971,45,12,geometric,500,442.62544516513225
972,45,12,geometric,500,442.6254451651323
973,45,12,geometric,500,442.6254451651323
974,45,12,geometric,500,442.6254451651323
975,45,12,geometric,500,442.6254451651323
976,45,12,geometric,500,442.6254451651323
977,45,12,geometric,500,442.6254451651323
978,45,12,geometric,500,442.6254451651323
979,45,12,geometric,500,442.6254451651323
980,45,12,geometric,500,442.6254451651323
981,45,12,geometric,500,442.6254451651323
982,45,12,geometric,500,442.6254451651323
983,45,12,geometric,500,442.6254451651323
984,45,12,geometric,500,442.6254451651323
985,45,12,geometric,500,442.6254451651323
986,45,12,geometric,500,442.6254451651323
987,45,12,geometric,500,442.62544516513225
988,45,12,geometric,500,442.62544516513225
989,45,12,geometric,500,442.62544516513225
990,45,12,geometric,500,442.6254451651323
991,45,12,geometric,500,442.6254451651323
992,45,12,geometric,500,442.62544516513225
993,45,12,geometric,500,442.62544516513225
994,45,12,geometric,500,442.62544516513225
995,45,12,geometric,500,442.6254451651323
996,45,12,geometric,500,442.6254451651323
997,45,12,geometric,500,442.6254451651323
998,45,12,geometric,500,442.6254451651323
999,45,12,geometric,500,442.6254451651323
1000,45,12,geometric,500,442.6254451651323
0,45,13,geometric,500,1633.9706267426297
1,45,13,geometric,500,1414.0392158842646
2,45,13,geometric,500,1394.2981642483653
3,45,13,geometric,500,1463.7358930589485
4,45,13,geometric,500,1340.9314527422973
5,45,13,geometric,500,1367.9188454329728
6,45,13,geometric,500,1535.8587570997202
7,45,13,geometric,500,1264.5550366167345
8,45,13,geometric,500,1378.5711959350776
9,45,13,geometric,500,1456.7385872317423
10,45,13,geometric,500,1361.4928768901334
11,45,13,geometric,500,1387.6633078542486
12,45,13,geometric,500,1567.200074576584
13,45,13,geometric,500,1436.8774699552796
14,45,13,geometric,500,1445.7701166897943
15,45,13,geometric,500,1544.8636206881508
16,45,13,geometric,500,1487.8890867393186
17,45,13,geometric,500,1430.068617680403
18,45,13,geometric,500,1509.2455802883917
19,45,13,geometric,500,1446.478910516757
20,45,13,geometric,500,1446.9666468368443
21,45,13,geometric,500,1398.5214772340987
22,45,13,geometric,500,1372.0494874512492
23,45,13,geometric,500,1460.7616739513467
24,45,13,geometric,500,1507.317585925089
25,45,13,geometric,500,1302.860188271486
26,45,13,geometric,500,1388.1909721480677
27,45,13,geometric,500,1503.2736353659388
28,45,13,geometric,500,1250.9247428634746
29,45,13,geometric,500,1247.8657711406865
30,45,13,geometric,500,1413.080577324799
31,45,13,geometric,500,1495.7215478789574
32,45,13,geometric,500,1303.122462668338
33,45,13,geometric,500,1440.3819449272887
34,45,13,geometric,500,1349.2314004422863
35,45,13,geometric,500,1385.886550546494
36,45,13,geometric,500,1333.9677471900134
37,45,13,geometric,500,1312.8212033534228
38,45,13,geometric,500,1324.731926644146
39,45,13,geometric,500,1406.5325173750205
40,45,13,geometric,500,1215.558621010753
41,45,13,geometric,500,1463.328588128105
42,45,13,geometric,500,1172.6332997542747
43,45,13,geometric,500,1386.9262967616482
44,45,13,geometric,500,1334.2403304166878
45,45,13,geometric,500,1222.1515290585376
46,45,13,geometric,500,1335.0647509078096
47,45,13,geometric,500,1269.387427219243
48,45,13,geometric,500,1154.9858830384806
49,45,13,geometric,500,1184.8979290768182
50,45,13,geometric,500,1387.5501317835117
51,45,13,geometric,500,1358.9666537764801
52,45,13,geometric,500,1265.8569221514376
53,45,13,geometric,500,1304.0052332256005
54,45,13,geometric,500,1224.1848471878086
55,45,13,geometric,500,1231.4846487543277
56,45,13,geometric,500,1385.943608436403
57,45,13,geometric,500,1343.4944449299883
58,45,13,geometric,500,1397.5409588020752
59,45,13,geometric,500,1336.0848863601284
60,45,13,geometric,500,1346.5070220783866
61,45,13,geometric,500,1457.667909446028
62,45,13,geometric,500,1352.8704613703414
63,45,13,geometric,500,1349.785768360181
64,45,13,geometric,500,1192.8311706563898
65,45,13,geometric,500,1368.0193062814758
66,45,13,geometric,500,1338.5869371057465
67,45,13,geometric,500,1490.7634027819754
68,45,13,geometric,500,1485.8767446094228
69,45,13,geometric,500,1232.7623017083872
70,45,13,geometric,500,1176.6499683227566
71,45,13,geometric,500,1279.906757043747
72,45,13,geometric,500,1262.4660499252213
73,45,13,geometric,500,1207.3025259197636
74,45,13,geometric,500,1256.2934277883576
75,45,13,geometric,500,1221.6425156731655
76,45,13,geometric,500,1372.2143695333157
77,45,13,geometric,500,1254.2571758130414
78,45,13,geometric,500,1318.1730991553754
79,45,13,geometric,500,1282.1798850425523
80,45,13,geometric,500,1212.7674985396243
81,45,13,geometric,500,1053.6457252888456
82,45,13,geometric,500,1215.7614368596705
83,45,13,geometric,500,1071.79522815271
84,45,13,geometric,500,1124.499205256139
85,45,13,geometric,500,1159.833991635448
86,45,13,geometric,500,1327.954997080144
87,45,13,geometric,500,1345.7903384519568
88,45,13,geometric,500,1092.4156397769882
89,45,13,geometric,500,1214.911309895334
90,45,13,geometric,500,1114.3087450817243
91,45,13,geometric,500,1135.074315322797
92,45,13,geometric,500,1158.1212860317576
93,45,13,geometric,500,1118.074799686334
94,45,13,geometric,500,1125.7447626348846
95,45,13,geometric,500,1045.088231252425
96,45,13,geometric,500,1285.9542389831813
97,45,13,geometric,500,1043.3615832418905
98,45,13,geometric,500,1216.1914125086173
99,45,13,geometric,500,1039.0260236885365
100,45,13,geometric,500,1206.8383277643027
101,45,13,geometric,500,1060.5604805019093
102,45,13,geometric,500,1132.782841776019
103,45,13,geometric,500,1003.5131515097102
104,45,13,geometric,500,1065.736592917394
105,45,13,geometric,500,1163.27166348557
106,45,13,geometric,500,1158.0903298085068
107,45,13,geometric,500,1123.389915196817
108,45,13,geometric,500,1161.4449351298979
109,45,13,geometric,500,1131.7804351019188
110,45,13,geometric,500,1106.9235013174405
111,45,13,geometric,500,1092.6648114207946
112,45,13,geometric,500,1128.0800938558377
113,45,13,geometric,500,974.2466153023175
114,45,13,geometric,500,989.9002052599642
115,45,13,geometric,500,1075.2383534305088
116,45,13,geometric,500,1285.7040534578744
117,45,13,geometric,500,1069.057618102731
118,45,13,geometric,500,1115.04165801737
119,45,13,geometric,500,1053.7366465660816
120,45,13,geometric,500,1178.137601443935
121,45,13,geometric,500,1174.1293780088406
122,45,13,geometric,500,1084.108594239264
123,45,13,geometric,500,1088.3255867344483
124,45,13,geometric,500,884.7722833447745
125,45,13,geometric,500,1023.7933479780563
126,45,13,geometric,500,985.8448175472623
127,45,13,geometric,500,1110.6826402831816
128,45,13,geometric,500,1098.8292754670724
129,45,13,geometric,500,955.4662008122616
130,45,13,geometric,500,1146.5979611280302
131,45,13,geometric,500,948.6856643932462
132,45,13,geometric,500,881.741144157314
133,45,13,geometric,500,1062.8559841958859
134,45,13,geometric,500,924.1944204797641
135,45,13,geometric,500,960.8397287092236
136,45,13,geometric,500,881.761693477818
137,45,13,geometric,500,965.181029200523
138,45,13,geometric,500,902.033920804178
139,45,13,geometric,500,907.6215660505923
140,45,13,geometric,500,975.8573659989196
141,45,13,geometric,500,954.1576857446565
142,45,13,geometric,500,820.6463190097892
143,45,13,geometric,500,1001.9906115116639
144,45,13,geometric,500,910.8263002755829
145,45,13,geometric,500,857.0533897862119
146,45,13,geometric,500,809.4480158052245
147,45,13,geometric,500,797.6638182228314
148,45,13,geometric,500,892.3063013100922
149,45,13,geometric,500,936.8448891153469
150,45,13,geometric,500,817.5710129810171
151,45,13,geometric,500,874.1338984955886
152,45,13,geometric,500,1037.4507250633721
153,45,13,geometric,500,852.7726702789566
154,45,13,geometric,500,886.794170675843
155,45,13,geometric,500,994.7971306743491
156,45,13,geometric,500,866.8649954667776
157,45,13,geometric,500,861.5872852848602
158,45,13,geometric,500,914.6789218258774
159,45,13,geometric,500,931.1243431176802
160,45,13,geometric,500,916.7608157523165
161,45,13,geometric,500,855.0636477346718
162,45,13,geometric,500,721.0705863738845
163,45,13,geometric,500,751.1843049231188
164,45,13,geometric,500,920.015351489333
165,45,13,geometric,500,833.9482683974026
166,45,13,geometric,500,932.1778092239622
167,45,13,geometric,500,873.4797166600677
168,45,13,geometric,500,754.4964803107046
169,45,13,geometric,500,782.0879684777458
170,45,13,geometric,500,896.7906918595581
171,45,13,geometric,500,850.2924898923053
172,45,13,geometric,500,792.4112898920661
173,45,13,geometric,500,829.0636981254365
174,45,13,geometric,500,936.9333575023143
175,45,13,geometric,500,898.4544207306948
176,45,13,geometric,500,923.0535970715127
177,45,13,geometric,500,924.5339498034018
178,45,13,geometric,500,767.0269547875646
179,45,13,geometric,500,740.5472413195723
180,45,13,geometric,500,750.633560868551
181,45,13,geometric,500,762.3323737110796
182,45,13,geometric,500,788.4630238398044
183,45,13,geometric,500,735.9360751397663
184,45,13,geometric,500,735.4126642754215
185,45,13,geometric,500,843.5389190243391
186,45,13,geometric,500,785.1160142215771
187,45,13,geometric,500,706.257893281438
188,45,13,geometric,500,681.5388352710512
189,45,13,geometric,500,704.4507959979763
190,45,13,geometric,500,647.1345672383823
191,45,13,geometric,500,713.3341211895872
192,45,13,geometric,500,786.0434772264776
193,45,13,geometric,500,697.7729629952884
194,45,13,geometric,500,721.0619544137603
195,45,13,geometric,500,803.7158422790548
196,45,13,geometric,500,724.9971928577919
197,45,13,geometric,500,673.0934163401711
198,45,13,geometric,500,667.5533739500102
199,45,13,geometric,500,742.3684303528562
200,45,13,geometric,500,701.7297728216384
201,45,13,geometric,500,721.7841065205683
202,45,13,geometric,500,734.2947575733015
203,45,13,geometric,500,742.8981915943547
204,45,13,geometric,500,708.4075620213405
205,45,13,geometric,500,641.3132067591841
206,45,13,geometric,500,679.0885018592497
207,45,13,geometric,500,693.3095099423953
