,order,Chain length,T
960,960,500,0.8399180509268649
961,961,500,0.8391484313724884
962,962,500,0.8383795170229326
963,963,500,0.837611307232016
964,964,500,0.8368438013541495
965,965,500,0.8360769987443352
966,966,500,0.8353108987581663
967,967,500,0.8345455007518268
968,968,500,0.8337808040820901
969,969,500,0.8329581383702053
970,970,500,0.8321362843571148
971,971,500,0.8313152412419408
972,972,500,0.8282532951978345
973,973,500,0.825202627081898
974,974,500,0.8221631953546453
975,975,500,0.8191349586295915
976,976,500,0.8161178756726883
977,977,500,0.8131119054017631
978,978,500,0.8101170068859593
979,979,500,0.8071331393451793
980,980,500,0.8040774732515217
981,981,500,0.8019961397637011
982,982,500,0.8012019215544355
983,983,500,0.8012019215544355
984,984,500,0.8012019215544355
985,985,500,0.8012019215544355
986,986,500,0.8006520461599328
987,987,500,0.8001025481521304
988,988,500,0.7996097627123196
989,989,500,0.7988247124044349
990,990,500,0.7980404328525046
991,991,500,0.797256923299807
992,992,500,0.7961396841534222
993,993,500,0.7950240106545391
994,994,500,0.7939099006091314
995,995,500,0.7927973518262473
996,996,500,0.7922296907053967
997,997,500,0.7916624360429525
998,998,500,0.7910955875478809
999,999,500,0.7905291449293569
1000,1000,500,0.7899631078967635
