,order,Chain length,T
974,974,100,1.5239574481215088
975,975,100,1.5232554179002318
976,976,100,1.5225537110780314
977,977,100,1.5225537110780314
978,978,100,1.5225537110780314
979,979,100,1.5225537110780314
980,980,100,1.5225537110780314
981,981,100,1.5225537110780314
982,982,100,1.5225537110780314
983,983,100,1.5225537110780314
984,984,100,1.5209225503563402
985,985,100,1.5202149193160686
986,986,100,1.5195076175112923
987,987,100,1.5147012861279157
988,988,100,1.5121964774359875
989,989,100,1.5096958108588383
990,990,100,1.5071992795467974
991,991,100,1.5047068766615213
992,992,100,1.5022185953759744
993,993,100,1.4981303693077044
994,994,100,1.4940532691783868
995,995,100,1.4934360110475815
996,996,100,1.4928190079328507
997,997,100,1.4922022597288365
998,998,100,1.4922022597288365
999,999,100,1.4922022597288365
1000,1000,100,1.4922022597288365
